,Id,OverallQual,OverallCond,KitchenQual,GarageCars,Functional,Fireplaces,BsmtExposure,GarageFinish,GarageQual,BsmtQual,HeatingQC,ExterQual,FireplaceQu,BsmtFinType1,BsmtFinType2,TotRmsAbvGrd,BsmtFinSF1,MasVnrArea,BsmtFinSF2,KitchenAbvGr,Outdoor_Rec,Total_Fullbath,Total_Halfbath,Total_House_Area,UnfBsmt,SalePrice,logSalePrice,RoofMatl_compshg,RoofMatl_membran,RoofMatl_metal,RoofMatl_roll,RoofMatl_tar&grv,RoofMatl_wdshake,RoofMatl_wdshngl,CentralAir_y,Exterior1st_asphshn,Exterior1st_brkcomm,Exterior1st_brkface,Exterior1st_cblock,Exterior1st_cemntbd,Exterior1st_hdboard,Exterior1st_imstucc,Exterior1st_metalsd,Exterior1st_plywood,Exterior1st_stone,Exterior1st_stucco,Exterior1st_vinylsd,Exterior1st_wd sdng,Exterior1st_wdshing,Exterior2nd_asphshn,Exterior2nd_brk cmn,Exterior2nd_brkface,Exterior2nd_cblock,Exterior2nd_cmentbd,Exterior2nd_hdboard,Exterior2nd_imstucc,Exterior2nd_metalsd,Exterior2nd_other,Exterior2nd_plywood,Exterior2nd_stone,Exterior2nd_stucco,Exterior2nd_vinylsd,Exterior2nd_wd sdng,Exterior2nd_wd shng,Foundation_cblock,Foundation_pconc,Foundation_slab,Foundation_stone,Foundation_wood,MasVnrType_brkface,MasVnrType_nothing,MasVnrType_stone,PavedDrive_p,PavedDrive_y,Heating_gasa,Heating_gasw,Heating_grav,Heating_othw,Heating_wall,Electrical_fusef,Electrical_fusep,Electrical_mix,Electrical_sbrkr
1280,1281,7,5,4,2,8,0,1,2,3,4,5,4,0,6,1,6,788,110,0,1,72,3,0,3146,0.4990464081373172,227000,12.332705296463539,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1
1281,1282,7,5,3,2,8,1,1,3,4,4,3,3,3,5,1,6,1053,54,0,1,148,3,0,2648,0.19556913674560733,180000,12.100712129872347,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1
1282,1283,5,7,4,2,8,0,2,1,3,4,3,3,0,2,3,5,532,0,144,1,288,2,0,2080,0.35,150500,11.921718363171067,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1
1283,1284,6,5,3,0,8,0,3,0,0,3,3,3,0,1,1,8,0,0,0,2,128,2,2,2736,1.0,139000,11.842229212112828,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1
1284,1285,6,7,4,1,6,1,1,1,3,3,5,3,4,1,1,10,0,0,0,1,430,2,0,3251,1.0,169000,12.037653993905211,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1
1285,1286,6,6,3,1,8,1,1,1,3,3,5,3,4,1,1,6,0,0,0,1,45,1,0,2192,1.0,132500,11.794337924408413,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0
1286,1287,6,5,3,2,8,2,1,1,3,3,3,3,4,5,3,6,569,451,81,1,26,2,1,2656,0.5105421686746988,143000,11.870599909242044,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1
1287,1288,5,5,3,2,8,0,3,1,3,3,2,3,0,3,1,7,812,621,0,1,366,2,1,3206,0.5,190000,12.154779351142624,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
1288,1289,8,5,5,2,8,1,1,3,3,4,5,4,5,6,1,5,1158,0,0,1,271,3,0,3160,0.2285143237841439,278000,12.535376392672774,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1
1289,1290,8,5,5,3,8,1,2,3,3,4,5,4,4,1,1,8,0,788,0,1,251,2,1,3055,1.0,281000,12.546109948315882,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1
1290,1291,5,7,3,2,8,1,3,2,3,3,3,3,4,6,1,6,1014,86,0,1,227,2,0,2304,0.11979166666666667,180500,12.103486056755072,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1
1291,1292,5,7,3,1,8,0,1,1,3,3,3,3,0,5,1,6,231,268,0,1,185,2,1,1932,0.6333333333333333,119500,11.691071650353702,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1
1292,1293,5,4,3,1,6,0,1,2,3,3,3,3,0,1,1,11,0,0,0,2,287,2,0,3366,1.0,107500,11.585246126549855,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1
1293,1294,7,5,3,2,8,1,1,2,3,4,3,3,3,6,1,8,194,0,0,1,287,2,1,2496,0.7668269230769231,162900,12.000891794590137,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1
1294,1295,5,7,3,2,8,0,1,1,3,3,3,3,0,3,1,5,167,0,0,1,0,2,0,1728,0.8067129629629629,115000,11.652687407345388,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
1295,1296,5,5,3,1,8,0,3,2,3,3,4,3,0,4,1,5,1016,168,0,1,356,2,1,2104,0.034220532319391636,138500,11.83862560460953,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1
1296,1297,5,6,3,2,8,0,2,2,3,3,4,3,0,5,1,6,776,148,0,1,335,3,0,2248,0.30714285714285716,155000,11.951180395901384,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1
1297,1298,6,5,3,2,8,0,4,3,3,4,4,3,0,6,1,5,547,82,0,1,44,3,0,1619,0.0,140000,11.84939770159144,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1
1298,1299,10,5,5,2,8,3,4,3,3,5,5,5,4,6,1,12,5644,796,0,1,506,4,1,11752,0.0762684124386252,160000,11.982929094215963,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1
1299,1300,5,7,4,1,8,0,1,2,3,3,5,3,0,2,3,6,340,0,906,1,218,2,1,2492,0.0,154000,11.944707881395766,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1
1300,1301,7,5,4,2,8,1,1,3,3,4,5,4,3,6,1,9,694,344,0,1,0,2,1,2961,0.2903885480572597,225000,12.323855681186558,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1
1301,1302,6,7,4,1,8,2,1,1,3,3,2,3,4,4,1,7,547,0,0,1,224,1,0,2265,0.2905317769130999,177500,12.086725887897607,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1
1302,1303,8,5,4,3,8,1,1,2,3,4,5,4,3,6,1,8,740,391,0,1,387,3,1,3691,0.3648068669527897,290000,12.577636201962656,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1
1303,1304,7,5,4,3,8,0,3,2,3,4,5,4,0,1,1,7,0,228,0,1,267,2,0,3232,1.0,232000,12.354492650648448,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1
1304,1305,7,5,4,2,4,0,1,1,3,4,5,4,0,1,1,7,0,117,0,1,40,2,0,2684,1.0,130000,11.77528972943772,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1
1305,1306,9,5,5,2,8,2,1,3,3,5,5,4,5,6,1,6,1572,300,0,1,506,3,0,3304,0.048426150121065374,325000,12.691580461311874,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1
1306,1307,7,5,4,2,8,1,1,2,3,4,5,4,4,1,1,6,0,94,0,1,167,2,0,2736,1.0,202500,12.218495165528731,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1
1307,1308,5,5,3,2,8,0,1,1,3,4,5,3,0,5,1,5,746,0,0,1,64,2,0,1980,0.24646464646464647,138000,11.835008964139341,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1
1308,1309,5,7,4,2,8,0,1,1,3,3,5,3,0,6,5,6,144,0,608,1,36,2,0,2046,0.18614718614718614,147000,11.898187865760873,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1
1309,1310,6,5,4,2,8,0,1,2,3,4,4,3,0,6,1,6,1200,88,0,1,163,3,0,2572,0.06103286384976526,179200,12.096257779522967,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1
1310,1311,7,8,5,2,8,2,3,3,3,4,3,4,3,6,1,7,1406,0,0,1,369,3,0,3804,0.2607781282860147,335000,12.721885810807203,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1
1311,1312,7,5,4,2,8,0,1,2,3,4,5,4,0,6,1,6,925,80,0,1,362,3,0,2548,0.2739403453689168,203000,12.220961258023925,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1
1312,1313,8,5,4,2,8,1,1,2,4,5,5,4,5,6,1,9,482,336,0,1,500,2,1,4263,0.6682725395732966,302000,12.618182296357007,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1
1313,1314,9,5,4,3,8,1,1,3,3,4,5,4,3,1,1,10,0,165,0,1,698,2,1,3992,1.0,333168,12.716402146247475,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1
1314,1315,4,6,3,1,8,1,1,1,3,3,5,3,3,3,1,5,732,0,0,1,36,2,0,1896,0.22784810126582278,119000,11.686878772093667,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1
1315,1316,6,5,3,2,8,2,2,1,3,2,3,3,4,5,2,9,500,0,276,1,280,2,1,3064,0.18487394957983194,206900,12.239990863733635,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1
1316,1317,8,5,5,3,8,1,4,2,3,5,5,4,4,1,1,8,0,270,0,1,214,3,0,3252,1.0,295493,12.596400426884427,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1
1317,1318,7,5,4,2,8,1,1,2,3,5,5,4,4,1,1,5,0,0,0,1,241,2,0,2704,1.0,208900,12.249610947544657,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1
1318,1319,8,5,4,3,8,1,4,2,3,4,5,4,3,1,1,7,0,178,0,1,348,2,0,3540,1.0,275000,12.524526376648708,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1
1319,1320,4,5,3,1,8,0,1,1,3,3,5,3,0,5,1,5,492,132,0,1,0,1,0,1812,0.4305555555555556,111000,11.617285480294472,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1
1320,1321,6,3,3,2,8,2,1,2,3,3,4,3,4,5,3,6,189,0,661,1,330,2,1,2956,0.4248985115020298,156500,11.960811288962345,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1
1321,1322,3,6,3,1,8,0,0,1,3,0,3,3,0,0,0,4,0,0,0,1,0,1,0,720,0.0,72500,11.191341840842766,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1
1322,1323,7,5,4,2,8,1,1,2,3,4,5,4,3,6,1,8,674,0,0,1,279,3,1,2673,0.10133333333333333,190000,12.154779351142624,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1
1323,1324,4,7,2,0,8,0,1,0,0,3,4,2,0,2,1,5,280,0,0,1,164,1,0,1128,0.3333333333333333,82500,11.320553572322773,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1
1324,1325,8,5,4,3,8,1,3,2,3,5,5,4,4,1,1,7,0,428,0,1,49,2,0,3590,1.0,147000,11.898187865760873,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1
1325,1326,4,4,3,0,8,0,1,0,0,3,2,3,0,1,1,5,0,0,0,1,100,1,0,1592,1.0,55000,10.915088464214607,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
1326,1327,3,6,4,0,8,0,1,0,0,3,5,3,0,3,1,6,544,0,0,1,286,1,0,1318,0.0,79000,11.27720313144916,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1
1327,1328,5,9,4,1,8,1,1,1,3,3,5,4,5,5,1,5,641,0,0,1,0,1,1,1632,0.21446078431372548,130500,11.779128505744886,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1
1328,1329,6,7,3,2,5,2,1,1,2,4,5,4,3,2,1,8,493,0,0,1,1027,2,0,4302,0.6735099337748345,256000,12.4529327234617,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1
1329,1330,7,5,3,2,8,1,1,3,3,4,4,3,3,1,1,8,0,0,0,1,28,2,1,2567,1.0,176500,12.081076155355488,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1
1330,1331,8,5,4,3,8,1,3,2,3,4,5,4,4,1,1,7,0,410,0,1,189,2,0,3176,1.0,227000,12.332705296463539,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1
1331,1332,5,5,3,2,8,0,3,1,3,3,4,3,0,5,1,6,483,0,0,1,0,1,0,1865,0.4698133918770582,132500,11.794337924408413,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1
1332,1333,4,6,3,1,8,1,2,1,2,3,5,3,4,5,1,3,690,0,0,1,0,2,0,1632,0.15441176470588236,100000,11.512925464970229,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1
1333,1334,5,6,4,1,8,0,1,1,3,3,5,3,0,1,1,6,0,0,0,1,255,1,1,2163,1.0,125500,11.740061037553975,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1
1334,1335,5,6,3,2,7,0,1,1,3,3,3,3,0,2,1,7,765,312,0,1,36,1,1,2130,0.0,125000,11.736069016284437,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1
1335,1336,6,5,3,2,8,1,1,2,3,4,3,3,3,5,1,6,686,360,0,1,16,2,1,2684,0.4918518518518519,167900,12.031123843065632,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1
1336,1337,5,5,3,2,8,0,1,1,3,3,3,3,0,1,1,8,0,564,0,2,211,2,0,3312,1.0,135000,11.813030057420567,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1
1337,1338,4,4,2,0,8,0,1,0,0,3,2,3,0,1,1,4,0,0,0,1,20,1,0,1386,1.0,52500,10.868568448579715,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
1338,1339,7,5,4,2,8,0,1,2,3,4,5,4,0,6,1,8,700,0,0,1,237,3,1,2777,0.23580786026200873,200000,12.206072645530174,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1
1339,1340,5,7,3,1,8,0,2,2,3,3,5,3,0,3,1,5,360,0,0,1,0,1,0,1728,0.5833333333333334,128500,11.763684183317412,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1
1340,1341,4,5,3,4,8,0,1,1,3,3,3,3,0,1,1,5,0,0,0,1,0,1,0,1730,1.0,123000,11.719939634354555,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1
1341,1342,6,5,4,2,8,0,1,1,3,4,5,3,0,6,1,6,814,0,0,1,78,2,0,2228,0.26929982046678635,155000,11.951180395901384,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1
1342,1343,8,5,4,2,8,1,1,2,3,4,5,4,4,1,1,7,0,149,0,1,279,2,1,3453,1.0,228500,12.339291489316397,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1
1343,1344,6,6,3,2,8,1,1,1,2,3,4,3,3,1,1,9,0,0,0,1,0,1,1,2809,1.0,177000,12.083905011555967,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1
1344,1345,7,5,4,2,8,1,1,3,3,4,5,4,3,1,1,8,0,0,0,1,0,2,1,2184,1.0,155835,11.956553034172742,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1
1345,1346,4,4,2,1,8,0,1,1,3,3,4,3,0,5,1,5,250,0,0,1,168,1,0,1920,0.7395833333333334,108500,11.594505451962652,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0
1346,1347,7,7,3,2,8,1,1,2,4,3,3,3,4,4,3,9,297,0,68,1,370,2,0,3724,0.767219387755102,262500,12.478006361013815,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1
1347,1348,8,5,4,3,8,1,4,3,3,5,5,4,4,6,1,7,80,100,0,1,0,3,0,3508,0.953810623556582,283463,12.554836882168736,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1
1348,1349,7,5,4,2,8,1,4,2,3,4,5,4,2,6,1,5,1443,0,0,1,427,3,0,2976,0.02631578947368421,215000,12.2783933071098,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1
1349,1350,8,5,3,0,8,0,1,0,0,3,2,3,0,2,1,8,259,0,0,1,74,2,0,3042,0.6213450292397661,122000,11.711776323715394,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1
1350,1351,5,5,3,4,8,0,1,1,3,3,3,3,0,2,1,12,500,368,0,2,0,3,3,3882,0.5993589743589743,200000,12.206072645530174,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1
