,OverallQual,KitchenQual,GarageCars,Functional,Fireplaces,BsmtExposure,GarageFinish,GarageQual,BsmtQual,HeatingQC,ExterQual,FireplaceQu,BsmtFinType1,BsmtFinType2,TotRmsAbvGrd,MasVnrArea,KitchenAbvGr,Outdoor_Rec,Total_Fullbath,Total_Halfbath,Total_House_Area,UnfBsmt,logSalePrice,CentralAir_y,PavedDrive_p,PavedDrive_y,Electrical_fusef,Electrical_fusep,Electrical_mix,Electrical_sbrkr
1294,5,3,2,8,0,1,1,3,3,3,3,0,3,1,5,0,1,0,2,0,1728,0.8067129629629629,11.652687407345386,1,0,0,0,0,0,1
1295,5,3,1,8,0,3,2,3,3,4,3,0,4,1,5,168,1,356,2,1,2104,0.034220532319391636,11.83862560460953,1,0,1,0,0,0,1
1296,5,3,2,8,0,2,2,3,3,4,3,0,5,1,6,148,1,335,3,0,2248,0.3071428571428572,11.951180395901384,1,0,1,0,0,0,1
1297,6,3,2,8,0,4,3,3,4,4,3,0,6,1,5,82,1,44,3,0,1619,0.0,11.849397701591439,1,0,1,0,0,0,1
1299,5,4,1,8,0,1,2,3,3,5,3,0,2,3,6,0,1,218,2,1,2492,0.0,11.944707881395766,1,0,1,0,0,0,1
1300,7,4,2,8,1,1,3,3,4,5,4,3,6,1,9,344,1,0,2,1,2961,0.2903885480572597,12.323855681186556,1,0,1,0,0,0,1
1301,6,4,1,8,2,1,1,3,3,2,3,4,4,1,7,0,1,224,1,0,2265,0.2905317769130999,12.08672588789761,1,1,0,0,0,0,1
1302,8,4,3,8,1,1,2,3,4,5,4,3,6,1,8,391,1,387,3,1,3691,0.3648068669527897,12.577636201962655,1,0,1,0,0,0,1
1303,7,4,3,8,0,3,2,3,4,5,4,0,1,1,7,228,1,267,2,0,3232,1.0,12.354492650648446,1,0,1,0,0,0,1
1304,7,4,2,4,0,1,1,3,4,5,4,0,1,1,7,117,1,40,2,0,2684,1.0,11.77528972943772,1,0,1,0,0,0,1
1305,9,5,2,8,2,1,3,3,5,5,4,5,6,1,6,300,1,506,3,0,3304,0.048426150121065374,12.691580461311874,1,0,1,0,0,0,1
1306,7,4,2,8,1,1,2,3,4,5,4,4,1,1,6,94,1,167,2,0,2736,1.0,12.218495165528731,1,0,1,0,0,0,1
1307,5,3,2,8,0,1,1,3,4,5,3,0,5,1,5,0,1,64,2,0,1980,0.2464646464646465,11.83500896413934,1,0,1,0,0,0,1
1308,5,4,2,8,0,1,1,3,3,5,3,0,6,5,6,0,1,36,2,0,2046,0.18614718614718612,11.898187865760873,1,0,1,0,0,0,1
1309,6,4,2,8,0,1,2,3,4,4,3,0,6,1,6,88,1,163,3,0,2572,0.061032863849765265,12.096257779522967,1,0,1,0,0,0,1
1310,7,5,2,8,2,3,3,3,4,3,4,3,6,1,7,0,1,369,3,0,3804,0.2607781282860147,12.721885810807205,1,0,1,0,0,0,1
1311,7,4,2,8,0,1,2,3,4,5,4,0,6,1,6,80,1,362,3,0,2548,0.2739403453689168,12.220961258023925,1,0,1,0,0,0,1
1312,8,4,2,8,1,1,2,4,5,5,4,5,6,1,9,336,1,500,2,1,4263,0.6682725395732966,12.618182296357007,1,0,1,0,0,0,1
1313,9,4,3,8,1,1,3,3,4,5,4,3,1,1,10,165,1,698,2,1,3992,1.0,12.716402146247475,1,0,1,0,0,0,1
1314,4,3,1,8,1,1,1,3,3,5,3,3,3,1,5,0,1,36,2,0,1896,0.2278481012658228,11.686878772093667,1,0,1,0,0,0,1
1315,6,3,2,8,2,2,1,3,2,3,3,4,5,2,9,0,1,280,2,1,3064,0.18487394957983194,12.239990863733635,1,0,1,0,0,0,1
1316,8,5,3,8,1,4,2,3,5,5,4,4,1,1,8,270,1,214,3,0,3252,1.0,12.596400426884427,1,0,1,0,0,0,1
1317,7,4,2,8,1,1,2,3,5,5,4,4,1,1,5,0,1,241,2,0,2704,1.0,12.249610947544653,1,0,1,0,0,0,1
1318,8,4,3,8,1,4,2,3,4,5,4,3,1,1,7,178,1,348,2,0,3540,1.0,12.524526376648707,1,0,1,0,0,0,1
1319,4,3,1,8,0,1,1,3,3,5,3,0,5,1,5,132,1,0,1,0,1812,0.4305555555555556,11.617285480294473,1,0,1,0,0,0,1
1320,6,3,2,8,2,1,2,3,3,4,3,4,5,3,6,0,1,330,2,1,2956,0.4248985115020298,11.960811288962345,1,0,1,0,0,0,1
1321,3,3,1,8,0,0,1,3,0,3,3,0,0,0,4,0,1,0,1,0,720,0.0,11.191341840842767,0,0,1,0,0,0,1
1322,7,4,2,8,1,1,2,3,4,5,4,3,6,1,8,0,1,279,3,1,2673,0.10133333333333333,12.154779351142626,1,0,1,0,0,0,1
1323,4,2,0,8,0,1,0,0,3,4,2,0,2,1,5,0,1,164,1,0,1128,0.3333333333333333,11.320553572322774,1,0,1,0,0,0,1
1324,8,4,3,8,1,3,2,3,5,5,4,4,1,1,7,428,1,49,2,0,3590,1.0,11.898187865760873,1,0,1,0,0,0,1
1325,4,3,0,8,0,1,0,0,3,2,3,0,1,1,5,0,1,100,1,0,1592,1.0,10.915088464214607,0,0,0,0,0,0,1
1326,3,4,0,8,0,1,0,0,3,5,3,0,3,1,6,0,1,286,1,0,1318,0.0,11.277203131449161,1,0,1,0,0,0,1
1327,5,4,1,8,1,1,1,3,3,5,4,5,5,1,5,0,1,0,1,1,1632,0.21446078431372548,11.779128505744884,1,0,1,0,0,0,1
1328,6,3,2,5,2,1,1,2,4,5,4,3,2,1,8,0,1,1027,2,0,4302,0.6735099337748345,12.4529327234617,1,0,1,0,0,0,1
1329,7,3,2,8,1,1,3,3,4,4,3,3,1,1,8,0,1,28,2,1,2567,1.0,12.08107615535549,1,0,1,0,0,0,1
1330,8,4,3,8,1,3,2,3,4,5,4,4,1,1,7,410,1,189,2,0,3176,1.0,12.332705296463539,1,0,1,0,0,0,1
1331,5,3,2,8,0,3,1,3,3,4,3,0,5,1,6,0,1,0,1,0,1865,0.4698133918770582,11.794337924408412,1,0,1,0,0,0,1
1332,4,3,1,8,1,2,1,2,3,5,3,4,5,1,3,0,1,0,2,0,1632,0.15441176470588236,11.512925464970227,1,0,1,0,0,0,1
1333,5,4,1,8,0,1,1,3,3,5,3,0,1,1,6,0,1,255,1,1,2163,1.0,11.740061037553975,1,0,1,0,0,0,1
1334,5,3,2,7,0,1,1,3,3,3,3,0,2,1,7,312,1,36,1,1,2130,0.0,11.736069016284436,1,0,1,0,0,0,1
1335,6,3,2,8,1,1,2,3,4,3,3,3,5,1,6,360,1,16,2,1,2684,0.4918518518518519,12.031123843065634,1,0,1,0,0,0,1
1336,5,3,2,8,0,1,1,3,3,3,3,0,1,1,8,564,2,211,2,0,3312,1.0,11.813030057420569,1,0,1,0,0,0,1
1337,4,2,0,8,0,1,0,0,3,2,3,0,1,1,4,0,1,20,1,0,1386,1.0,10.868568448579717,0,0,0,0,0,0,0
1338,7,4,2,8,0,1,2,3,4,5,4,0,6,1,8,0,1,237,3,1,2777,0.23580786026200876,12.206072645530176,1,0,1,0,0,0,1
1339,5,3,1,8,0,2,2,3,3,5,3,0,3,1,5,0,1,0,1,0,1728,0.5833333333333334,11.76368418331741,1,0,1,0,0,0,1
1340,4,3,4,8,0,1,1,3,3,3,3,0,1,1,5,0,1,0,1,0,1730,1.0,11.719939634354555,1,0,1,0,0,0,1
1341,6,4,2,8,0,1,1,3,4,5,3,0,6,1,6,0,1,78,2,0,2228,0.26929982046678635,11.951180395901384,1,0,1,0,0,0,1
1342,8,4,2,8,1,1,2,3,4,5,4,4,1,1,7,149,1,279,2,1,3453,1.0,12.339291489316395,1,0,1,0,0,0,1
1343,6,3,2,8,1,1,1,2,3,4,3,3,1,1,9,0,1,0,1,1,2809,1.0,12.083905011555967,1,0,1,0,0,0,1
1344,7,4,2,8,1,1,3,3,4,5,4,3,1,1,8,0,1,0,2,1,2184,1.0,11.956553034172742,1,0,1,0,0,0,1
1345,4,2,1,8,0,1,1,3,3,4,3,0,5,1,5,0,1,168,1,0,1920,0.7395833333333334,11.594505451962652,1,0,1,0,0,0,0
1346,7,3,2,8,1,1,2,4,3,3,3,4,4,3,9,0,1,370,2,0,3724,0.7672193877551021,12.478006361013815,1,0,1,0,0,0,1
1347,8,4,3,8,1,4,3,3,5,5,4,4,6,1,7,100,1,0,3,0,3508,0.9538106235565821,12.554836882168734,1,0,1,0,0,0,1
1348,7,4,2,8,1,4,2,3,4,5,4,2,6,1,5,0,1,427,3,0,2976,0.02631578947368421,12.278393307109802,1,0,1,0,0,0,1
1349,8,3,0,8,0,1,0,0,3,2,3,0,2,1,8,0,1,74,2,0,3042,0.6213450292397661,11.711776323715393,0,0,1,0,0,0,1
1350,5,3,4,8,0,1,1,3,3,3,3,0,2,1,12,368,2,0,3,3,3882,0.5993589743589743,12.206072645530176,1,0,1,0,0,0,1
1351,6,3,2,8,1,1,3,3,3,5,3,4,3,1,8,318,1,204,1,1,2574,0.6282051282051282,12.049418835484795,1,0,1,0,0,0,1
1352,6,3,2,8,0,1,1,3,3,3,4,0,1,1,4,0,1,210,1,0,1874,1.0,11.812289042195847,1,0,0,0,0,0,1
1353,8,4,3,8,1,3,3,3,4,5,4,5,6,1,9,579,1,369,3,1,5271,0.5986227250368913,12.923912438680489,1,0,1,0,0,0,1
1354,7,4,3,8,1,1,2,3,4,5,4,3,6,1,7,0,1,184,3,1,2857,0.2590725806451613,12.367340793126294,1,0,1,0,0,0,1
1355,7,4,2,8,1,1,2,3,3,4,3,3,1,1,8,143,1,98,3,0,2490,1.0,12.0435537160324,1,0,1,0,0,0,1
1356,5,3,1,8,0,1,2,3,3,3,3,0,3,1,5,65,1,0,1,0,1756,0.6064814814814815,11.608235644774554,1,0,1,0,0,0,1
1357,5,3,2,8,1,1,3,3,3,5,3,2,6,1,6,0,1,0,2,1,2156,0.31910946196660483,11.917723684090689,1,0,1,0,0,0,1
1358,6,4,2,8,0,1,1,3,4,5,4,0,6,1,5,216,1,32,2,1,2329,0.5,12.08672588789761,1,0,1,0,0,0,1
1359,9,5,3,8,1,3,3,3,5,5,4,4,6,1,8,66,1,239,3,0,3960,0.2691919191919192,12.66032791780777,1,0,1,0,0,0,1
1360,5,3,2,8,0,1,2,3,3,5,3,0,1,1,8,0,1,484,3,1,3213,1.0,12.14950229404178,1,0,1,0,0,0,1
1361,7,4,2,8,1,3,3,3,5,5,4,4,5,1,7,16,1,204,3,0,3060,0.16732026143790849,12.468436909997664,1,0,1,0,0,0,1
1362,4,3,1,8,1,1,1,3,3,4,3,4,1,1,7,0,1,55,2,0,2453,1.0,11.560762794384386,1,0,1,0,0,0,1
1363,6,4,2,8,1,1,3,3,4,5,3,4,1,1,6,0,1,36,2,1,2028,1.0,11.963567869487335,1,0,1,0,0,0,1
1364,7,4,2,8,0,1,2,3,4,5,4,0,1,1,4,0,1,166,2,1,1800,1.0,11.87862357740665,1,0,1,0,0,0,1
1365,7,4,2,8,0,1,2,3,4,5,4,0,6,1,7,0,1,96,3,1,2488,0.3452088452088452,12.283033686666302,1,0,1,0,0,0,1
1366,7,4,2,8,0,1,2,3,4,5,4,0,6,1,7,158,1,88,3,1,2663,0.27491408934707906,12.170445467887022,1,0,1,0,0,0,1
1367,5,3,1,8,1,1,2,3,3,5,3,3,5,3,6,0,1,130,2,0,2232,0.047556142668428,11.751942365440726,1,0,1,0,0,0,1
1368,6,4,2,8,0,3,3,3,4,5,4,0,6,1,4,170,1,140,2,0,1696,0.19221698113207547,11.877568578558137,1,0,1,0,0,0,1
1369,8,4,2,8,1,3,3,3,4,5,4,3,4,6,8,171,1,262,3,0,3325,0.19010259505129756,12.354492650648446,1,0,1,0,0,0,1
1370,4,3,1,8,0,1,3,3,3,5,2,0,5,3,6,0,1,198,1,0,2214,0.5,11.561715629139659,1,0,1,0,0,0,1
1371,6,4,1,8,1,3,2,3,3,4,3,3,4,1,8,0,1,206,2,0,2653,0.1622983870967742,12.016726473799254,1,0,1,0,0,0,1
1372,7,4,2,8,1,3,2,3,4,5,3,3,6,1,8,0,1,423,3,1,3205,0.12003610108303248,12.521977676925696,1,0,1,0,0,0,1
1373,10,5,3,8,2,4,2,3,5,5,5,4,6,1,8,705,1,454,3,1,5266,0.5131029244208127,13.053013299269535,1,0,1,0,0,0,1
1374,7,4,3,8,1,1,3,3,4,5,4,4,1,1,9,0,1,364,2,1,2984,1.0,12.429216196844385,1,0,1,0,0,0,1
1375,8,4,3,8,1,4,3,3,4,5,4,4,1,1,7,80,1,136,2,0,3142,1.0,12.384218830913648,1,0,1,0,0,0,1
1376,6,3,1,8,0,2,1,2,4,3,3,0,3,1,4,0,1,141,1,0,1558,0.5,11.418614785498988,0,0,1,0,0,0,1
1377,5,3,2,6,0,1,1,3,3,5,3,0,2,4,6,0,1,68,2,0,2588,0.15853658536585366,11.669929213779893,1,0,1,0,0,0,1
1378,6,3,1,8,0,1,1,3,3,3,3,0,4,1,5,408,1,72,1,1,1470,0.36024844720496896,11.326595886778733,1,0,1,0,0,0,1
1379,5,4,2,8,0,1,3,3,4,4,3,0,1,1,7,0,1,100,2,1,1778,1.0,12.028738630247256,1,0,1,0,0,0,1
1380,3,3,1,8,0,1,1,3,3,3,3,0,3,1,5,0,1,96,2,0,1728,0.7650462962962963,10.976782033219948,0,0,1,1,0,0,0
1381,6,3,2,8,2,2,3,3,3,5,3,4,4,1,7,0,1,42,2,1,3322,0.2821576763485477,12.377922902456833,1,0,1,0,0,0,1
1382,7,4,2,8,0,1,1,3,2,5,3,0,1,1,8,0,1,257,2,1,2358,1.0,11.964001084330445,1,0,0,0,0,0,1
1383,5,4,2,8,0,1,1,3,3,5,3,0,1,1,7,0,1,112,2,0,2232,1.0,11.626254150277234,1,0,0,0,0,0,1
1384,6,3,1,8,0,2,1,3,3,3,3,0,3,1,6,0,1,0,1,0,1818,0.6357142857142857,11.561715629139659,1,1,0,0,0,0,1
1385,4,4,1,8,0,1,1,3,3,4,3,0,4,1,7,0,1,96,2,0,1950,0.07663316582914573,11.740061037553975,1,0,0,0,0,0,1
1386,7,4,2,8,2,1,2,3,4,3,3,3,4,2,12,184,1,552,4,1,4176,0.09554597701149424,12.429216196844385,1,0,1,0,0,0,1
1387,6,4,1,8,1,1,1,3,3,3,3,4,3,2,10,0,1,103,2,0,3240,0.0,11.820410164718187,0,0,1,0,0,0,1
1388,9,5,3,8,2,4,3,3,5,5,5,4,6,1,7,160,1,240,3,0,3492,0.24398625429553264,12.841325847671216,1,0,1,0,0,0,1
1389,6,3,2,8,1,1,1,3,3,5,3,4,5,1,6,0,1,0,1,1,1953,0.4897959183673469,11.782952602183288,1,0,1,0,0,0,1
1390,7,4,2,8,0,3,2,3,4,5,4,0,6,1,6,244,1,255,3,0,3050,0.08196721311475409,12.367340793126294,1,0,1,0,0,0,1
1391,5,3,3,5,0,1,1,3,3,3,3,0,1,1,8,0,2,152,2,0,3168,1.0,11.728036844587177,1,0,1,0,0,0,1
1392,5,3,1,8,1,3,2,3,3,3,3,1,5,1,6,0,1,319,2,0,1764,0.1099537037037037,11.719939634354555,1,0,1,0,0,0,1
1393,6,3,2,8,1,1,1,4,2,5,3,3,1,1,7,0,2,237,2,0,2394,1.0,12.0015054797889,0,0,1,0,0,0,1
1394,7,4,3,8,1,3,3,3,4,5,4,4,6,1,6,45,1,181,3,0,2856,0.2109144542772861,12.415433652431743,1,0,1,0,0,0,1
1395,8,4,3,8,1,4,3,3,4,5,4,4,1,1,9,245,1,183,2,1,3576,1.0,12.54686766829102,1,0,1,0,0,0,1
1396,5,3,2,7,2,3,1,3,3,3,3,3,4,3,7,0,1,50,2,0,2434,0.08032128514056225,11.982929094215965,1,0,0,0,0,0,1
1397,5,3,1,8,0,2,1,2,3,5,3,0,1,1,8,0,1,174,1,1,2452,1.0,11.831379196088765,1,0,0,0,0,0,1
1398,5,3,1,7,0,1,1,3,3,4,3,0,3,4,7,0,1,168,2,1,3112,0.5596026490066225,11.83500896413934,1,0,1,0,0,0,0
1399,6,4,1,8,1,1,1,2,3,5,3,4,4,1,7,0,1,163,2,1,2584,0.7295081967213115,11.831015493593389,1,0,1,0,0,0,1
1400,6,3,1,8,1,1,2,3,3,3,3,4,1,1,5,0,1,112,1,0,2020,1.0,11.695247021764185,1,0,1,0,0,0,1
1401,6,3,2,8,1,1,3,3,3,5,3,3,6,1,8,0,1,175,3,1,2432,0.09535160905840286,12.170445467887022,1,0,1,0,0,0,1
1402,7,4,2,8,1,3,2,3,4,5,4,4,1,1,6,0,1,223,2,0,2580,1.0,12.174989532116426,1,0,1,0,0,0,1
1403,8,4,3,8,0,4,1,3,4,5,4,0,6,1,6,84,1,328,3,0,2949,0.3744107744107744,12.552926520261092,1,0,1,0,0,0,1
1404,3,3,3,8,0,1,1,3,3,3,3,0,1,1,6,0,1,376,1,0,1886,1.0,11.561715629139659,1,0,1,0,0,0,1
1405,8,4,2,8,1,4,3,3,5,5,4,4,6,1,5,174,1,336,3,1,3240,0.13864491844416565,12.524526376648707,1,0,1,0,0,0,1
1406,5,3,2,8,0,3,1,3,4,3,3,0,6,1,5,0,1,58,2,0,1536,0.14583333333333334,11.79810440720389,1,0,1,0,0,0,1
1407,5,3,0,8,0,1,0,0,3,5,3,0,5,1,5,0,1,0,2,0,1666,0.2496998799519808,11.626254150277234,1,0,1,0,0,0,1
1408,4,3,2,8,0,1,1,3,2,4,3,0,1,1,6,0,1,168,1,0,1985,1.0,11.740061037553975,1,0,1,0,0,0,1
1409,7,3,2,8,1,1,3,3,4,4,3,3,1,1,7,123,1,427,2,1,2884,1.0,12.278393307109802,1,0,1,0,0,0,1
1410,7,4,2,8,0,1,2,3,4,5,4,0,6,1,6,0,1,45,3,1,2784,0.2944915254237288,12.345834587905333,1,0,1,0,0,0,1
1411,6,3,1,6,0,1,1,3,3,5,3,0,4,1,6,0,1,0,1,1,2524,0.8598130841121495,11.849397701591439,1,0,1,0,0,0,1
1412,4,3,2,8,0,0,1,3,0,2,3,0,0,0,6,0,2,0,2,0,1040,0.0,11.407564949312404,0,0,1,1,0,0,0
1413,8,4,2,8,1,1,3,3,4,5,4,4,6,1,7,366,1,209,3,0,3688,0.4707158351409978,12.456831363877356,1,0,1,0,0,0,1
1414,6,4,2,8,1,1,1,3,3,4,3,4,1,1,8,0,1,220,1,1,2681,1.0,12.240474072247505,1,0,0,0,0,0,1
1415,7,4,3,8,1,1,2,3,4,5,4,3,5,1,7,130,1,163,2,1,2955,0.2871572871572872,12.077670930725649,1,0,1,0,0,0,1
1416,4,3,2,8,0,1,1,3,3,4,3,0,1,1,11,0,2,114,2,0,3067,1.0,11.715866308966918,1,0,0,0,0,0,1
1417,8,4,3,8,1,2,3,3,4,5,4,3,6,1,7,731,1,126,3,1,3734,0.3917445482866044,12.736700896592346,1,0,1,0,0,0,1
1418,5,3,1,8,0,1,1,3,3,3,3,0,4,3,6,0,1,88,2,1,2288,0.2159090909090909,11.728036844587177,1,0,1,0,0,0,1
1419,6,4,2,8,1,3,2,3,3,4,4,3,3,1,7,312,1,289,3,0,3688,0.3980477223427332,12.314927050442257,1,0,1,0,0,0,1
1420,6,3,2,8,1,1,2,3,3,4,3,3,5,1,7,420,1,288,2,1,2124,0.4293785310734463,12.100156419938624,1,0,1,0,0,0,1
1421,6,3,2,8,1,1,2,3,4,3,3,2,5,1,4,0,1,220,2,0,2138,0.6632366697848456,11.755871643580615,1,0,1,0,0,0,1
1422,6,4,2,8,0,3,3,3,4,5,4,0,6,1,3,170,1,140,2,0,1696,0.19103773584905664,11.824079893607152,1,0,1,0,0,0,1
1423,6,4,2,8,1,3,1,4,4,3,4,4,1,1,8,0,1,822,2,0,2898,1.0,12.524417279788773,1,0,1,0,0,0,1
1424,5,3,1,7,1,1,1,3,3,3,3,3,5,3,6,0,1,344,2,0,2368,0.1884765625,11.877568578558137,1,0,1,0,0,0,1
1425,6,4,2,8,0,1,1,3,3,5,4,0,1,1,7,243,1,39,1,0,2504,1.0,11.8635823365834,1,0,1,0,0,0,1
1426,7,4,2,8,2,1,2,3,4,5,4,3,6,1,5,448,1,303,3,1,3350,0.1823385118560916,12.50987409986184,1,0,1,0,0,0,1
1427,5,3,1,8,1,1,1,3,3,3,3,3,4,1,6,0,1,0,2,1,2471,0.3647316538882804,11.849397701591439,1,0,1,0,0,0,0
1428,5,4,1,8,2,1,1,3,3,3,3,4,4,1,4,294,1,154,2,0,1592,0.35279187817258884,11.686878772093667,1,0,1,0,0,0,1
1429,6,4,2,8,1,1,3,3,4,5,4,3,4,1,7,310,1,99,2,0,2880,0.5291666666666667,12.116694834378958,1,0,1,0,0,0,1
1430,5,3,2,8,1,3,3,3,4,5,4,4,1,1,7,0,1,140,2,1,2570,1.0,12.16597955196373,1,0,1,0,0,0,1
1431,6,3,2,8,0,1,2,3,4,3,3,0,2,1,5,0,1,60,2,0,1916,0.0,11.875830958659597,1,0,1,0,0,0,1
1432,4,3,1,8,0,1,1,2,3,3,3,0,1,1,5,0,1,0,2,0,1624,1.0,11.074420502783864,1,0,1,0,0,0,1
1433,6,3,2,8,1,1,3,3,4,5,3,3,1,1,8,318,1,0,3,1,2728,1.0,12.136186518066006,1,0,1,0,0,0,1
1434,5,3,2,8,1,1,2,3,3,2,3,4,5,1,5,0,1,336,3,0,2252,0.16873889875666073,11.982929094215965,1,1,0,0,0,0,1
1435,6,4,2,8,1,1,2,3,3,3,4,4,1,1,7,237,1,36,2,1,2856,1.0,12.066810578196664,1,0,1,0,0,0,1
1436,4,3,2,8,0,1,1,3,3,3,3,0,5,1,5,0,1,0,1,0,1728,0.28703703703703703,11.699405031912846,1,0,1,0,0,0,1
1437,8,5,3,8,1,3,3,3,5,5,5,4,6,1,7,426,1,370,3,0,3864,0.3084886128364389,12.885670953244288,1,0,1,0,0,0,1
1438,6,3,2,8,0,1,1,3,3,3,3,0,6,1,6,0,1,316,2,0,2148,0.34210526315789475,11.916388570407719,1,0,1,0,0,0,0
1439,7,3,2,8,1,1,2,3,3,3,3,3,6,3,6,96,1,304,2,1,2264,0.2115027829313544,12.190959007720124,1,0,1,0,0,0,1
1440,6,3,2,7,1,1,3,3,5,2,3,4,1,1,11,0,1,431,2,0,3143,1.0,12.160028707028768,1,0,1,0,0,0,1
1441,6,4,2,8,1,3,2,3,4,5,4,3,6,1,3,147,1,149,2,0,1696,0.17806603773584906,11.91371298352728,1,0,1,0,0,0,1
1442,10,5,3,8,1,3,3,3,5,5,5,5,6,1,10,160,1,220,3,1,3024,0.24778761061946905,12.644327576461327,1,0,1,0,0,0,1
1443,6,2,1,8,1,1,1,2,3,2,3,4,1,1,4,0,1,138,1,0,1904,1.0,11.703545824578876,0,1,0,1,0,0,0
1444,7,4,2,8,0,3,2,3,4,5,4,0,1,1,7,106,1,252,2,0,2844,1.0,12.098487434850234,1,0,1,0,0,0,1
1445,6,3,1,8,0,4,1,3,3,4,3,0,2,3,6,0,1,252,2,0,1727,0.0,11.767567683343811,1,0,1,0,0,0,1
1446,5,3,1,8,0,1,1,3,3,3,3,0,3,1,6,189,1,300,1,0,2376,0.5008417508417509,11.969717200243736,1,1,0,0,0,0,1
1447,8,4,2,8,1,1,2,3,4,5,4,3,6,1,8,438,1,65,3,1,3310,0.11557377049180327,12.388394202324125,1,0,1,0,0,0,1
1448,4,3,1,6,0,1,1,2,2,4,3,0,1,1,6,0,1,192,1,1,1906,1.0,11.626254150277234,0,0,1,0,0,0,1
1449,5,5,0,8,0,3,0,0,4,5,3,0,6,1,3,0,1,0,2,0,1260,0.12222222222222222,11.429543856031176,1,0,1,0,0,0,1
1450,5,3,0,8,0,1,0,0,4,3,3,0,1,1,8,0,2,77,2,2,2688,1.0,11.820410164718187,1,0,1,0,0,0,1
1451,8,5,3,8,1,1,3,3,4,5,4,4,1,1,7,194,1,36,2,0,3151,1.0,12.567551034433224,1,0,1,0,0,0,1
1452,5,3,2,8,0,4,3,3,4,4,3,0,6,1,5,80,1,28,2,0,1619,0.0,11.884489021402711,1,0,1,0,0,0,1
1453,5,3,0,8,0,1,0,0,4,5,3,0,1,1,6,0,1,92,1,0,2280,1.0,11.344506813345266,1,0,1,0,0,0,1
1454,7,4,2,8,0,1,2,3,4,5,4,0,6,1,6,0,1,113,3,0,2442,0.6642096642096642,12.128111104060464,1,0,1,0,0,0,1
1455,6,3,2,8,1,1,2,3,4,5,3,3,1,1,7,0,1,40,2,1,2600,1.0,12.072541252905653,1,0,1,0,0,0,1
1456,6,3,2,7,2,1,1,3,4,3,3,3,5,3,7,119,1,349,3,0,3615,0.3819714656290532,12.254862809699604,1,0,1,0,0,0,1
1457,7,4,1,8,2,1,2,3,3,5,5,4,6,1,9,0,1,60,2,0,3492,0.7612847222222222,12.493129522588037,1,0,1,0,0,0,1
1458,5,4,1,8,0,2,1,3,3,4,3,0,6,3,5,0,1,478,2,0,2156,0.0,11.864462231052835,1,0,1,0,0,0,0
1459,5,3,1,8,0,1,3,3,3,4,4,0,4,2,6,0,1,804,2,1,2512,0.10828025477707008,11.90158345476201,1,0,1,0,0,0,1
