"","Id","MSSubClass","MSZoning","LotFrontage","LotArea","Street","Alley","LotShape","LandContour","Utilities","LotConfig","LandSlope","Neighborhood","Condition1","Condition2","BldgType","HouseStyle","OverallQual","OverallCond","YearBuilt","YearRemodAdd","RoofStyle","RoofMatl","Exterior1st","Exterior2nd","MasVnrType","MasVnrArea","ExterQual","ExterCond","Foundation","BsmtQual","BsmtCond","BsmtExposure","BsmtFinType1","BsmtFinSF1","BsmtFinType2","BsmtFinSF2","BsmtUnfSF","TotalBsmtSF","Heating","HeatingQC","CentralAir","Electrical","1stFlrSF","2ndFlrSF","LowQualFinSF","GrLivArea","BsmtFullBath","BsmtHalfBath","FullBath","HalfBath","BedroomAbvGr","KitchenAbvGr","KitchenQual","TotRmsAbvGrd","Functional","Fireplaces","FireplaceQu","GarageType","GarageYrBlt","GarageFinish","GarageCars","GarageArea","GarageQual","GarageCond","PavedDrive","WoodDeckSF","OpenPorchSF","EnclosedPorch","3SsnPorch","ScreenPorch","PoolArea","PoolQC","Fence","MiscFeature","MiscVal","MoSold","YrSold","SaleType","SaleCondition","SalePrice"
"1160","1160","60","rl","76","9120","pave","nothing","reg","lvl","allpub","inside","gtl","nwames","norm","norm","1fam","2story","6","6","1974","1974","hip","compshg","hdboard","hdboard","brkface","270","gd","ta","cblock","ta","ta","no","alq","442","unf","0","459","901","gasa","ta","y","sbrkr","943","933","0","1876","0","0","2","1","4","1","gd","8","typ","1","ta","attchd","1974","rfn","2","540","gd","ta","y","0","69","0","0","0","0","nothing","nothing","nothing","0","7","2008","wd","normal","185000"
"1161","1161","160","rl","24","2280","pave","nothing","reg","lvl","allpub","inside","gtl","npkvill","norm","norm","twnhs","2story","6","5","1978","1978","gable","compshg","plywood","brk cmn","nothing","0","ta","ta","cblock","gd","ta","no","alq","311","unf","0","544","855","gasa","fa","y","sbrkr","855","601","0","1456","0","0","2","1","3","1","ta","7","typ","1","ta","attchd","1978","unf","2","440","ta","ta","y","26","0","0","0","0","0","nothing","nothing","nothing","0","7","2010","wd","normal","146000"
"1162","1162","20","rl","0","14778","pave","nothing","ir1","low","allpub","culdsac","gtl","crawfor","posn","norm","1fam","1story","6","7","1954","2006","hip","compshg","hdboard","hdboard","brkface","72","gd","ta","cblock","ta","ta","no","blq","728","unf","0","568","1296","gasa","ex","y","sbrkr","1640","0","0","1640","1","0","1","0","3","1","gd","7","typ","1","gd","detchd","1993","unf","2","924","ta","ta","y","108","0","0","216","0","0","nothing","nothing","nothing","0","11","2008","wd","normal","224000"
"1163","1163","20","rl","109","8724","pave","nothing","reg","lvl","allpub","inside","gtl","sawyer","norm","norm","1fam","1story","5","5","1968","1968","gable","compshg","vinylsd","vinylsd","nothing","0","ta","ta","cblock","gd","ta","no","blq","492","unf","0","402","894","gasa","gd","y","sbrkr","894","0","0","894","0","0","1","0","3","1","ta","5","typ","1","po","attchd","1968","fin","2","450","ta","ta","y","0","0","0","0","0","0","nothing","nothing","nothing","0","5","2007","wd","normal","129000"
"1164","1164","90","rl","60","12900","pave","nothing","reg","lvl","allpub","inside","gtl","sawyer","feedr","norm","duplex","sfoyer","4","4","1969","1969","gable","compshg","plywood","plywood","nothing","0","ta","ta","cblock","gd","ta","av","glq","1198","unf","0","0","1198","gasa","ta","y","sbrkr","1258","0","0","1258","2","0","0","2","0","2","ta","6","typ","0","nothing","carport","1969","unf","2","400","fa","ta","y","120","0","0","0","0","0","nothing","nothing","nothing","0","1","2008","wd","alloca","108959"
"1165","1165","80","rl","0","16157","pave","nothing","ir1","lvl","allpub","fr2","gtl","veenker","feedr","norm","1fam","slvl","5","7","1978","1978","gable","compshg","plywood","plywood","nothing","0","ta","ta","pconc","gd","ta","gd","alq","680","rec","391","289","1360","gasa","ex","y","sbrkr","1432","0","0","1432","1","0","1","1","2","1","gd","5","typ","1","ta","attchd","1978","unf","2","588","ta","ta","y","168","180","0","0","0","0","nothing","nothing","nothing","0","6","2007","wd","normal","194000"
"1166","1166","20","rl","79","9541","pave","nothing","ir1","lvl","allpub","inside","gtl","nridght","norm","norm","1fam","1story","7","5","2009","2009","gable","compshg","vinylsd","vinylsd","stone","268","gd","ta","pconc","gd","ta","no","unf","0","unf","0","1502","1502","gasa","ex","y","sbrkr","1502","0","0","1502","0","0","2","0","3","1","gd","7","typ","0","nothing","attchd","2009","rfn","2","644","ta","ta","y","0","114","0","0","0","0","nothing","nothing","nothing","0","9","2009","new","partial","233170"
"1167","1167","20","rl","64","10475","pave","nothing","ir1","lvl","allpub","corner","gtl","collgcr","norm","norm","1fam","1story","8","5","2008","2008","gable","compshg","vinylsd","vinylsd","stone","72","gd","ta","pconc","gd","ta","av","unf","0","unf","0","1694","1694","gasa","ex","y","sbrkr","1694","0","0","1694","0","0","2","0","3","1","gd","7","typ","0","nothing","attchd","2008","rfn","3","776","ta","ta","y","160","33","0","0","0","0","nothing","nothing","nothing","0","2","2010","wd","normal","245350"
"1168","1168","60","rl","58","10852","pave","nothing","ir1","lvl","allpub","inside","gtl","gilbert","rran","norm","1fam","2story","6","5","2000","2000","gable","compshg","vinylsd","vinylsd","nothing","0","ta","ta","pconc","gd","ta","no","glq","786","unf","0","173","959","gasa","ex","y","sbrkr","959","712","0","1671","1","0","2","1","3","1","ta","7","typ","1","ta","attchd","2000","fin","2","472","ta","ta","y","0","38","0","0","0","0","nothing","nothing","nothing","0","2","2006","wd","normal","173000"
"1169","1169","70","rl","120","13728","pave","nothing","reg","lvl","allpub","corner","gtl","edwards","norm","norm","1fam","2story","6","7","1935","1986","hip","compshg","stucco","stucco","nothing","0","ta","ta","cblock","ta","ta","no","rec","626","unf","0","501","1127","gasa","ex","y","sbrkr","1236","872","0","2108","0","0","2","0","4","1","gd","7","typ","2","ta","basment","1935","unf","2","540","ta","ta","y","0","0","0","0","90","0","nothing","nothing","nothing","0","7","2008","wd","normal","235000"
"1170","1170","60","rl","118","35760","pave","nothing","ir1","lvl","allpub","culdsac","gtl","noridge","norm","norm","1fam","2story","10","5","1995","1996","hip","compshg","hdboard","hdboard","brkface","1378","gd","gd","pconc","ex","ta","gd","glq","1387","unf","0","543","1930","gasa","ex","y","sbrkr","1831","1796","0","3627","1","0","3","1","4","1","gd","10","typ","1","ta","attchd","1995","fin","3","807","ta","ta","y","361","76","0","0","0","0","nothing","nothing","nothing","0","7","2006","wd","normal","625000"
"1171","1171","80","rl","76","9880","pave","nothing","reg","lvl","allpub","inside","gtl","mitchel","norm","norm","1fam","slvl","6","6","1977","1977","gable","compshg","plywood","plywood","nothing","0","ta","ta","cblock","ta","ta","av","alq","522","unf","0","574","1096","gasa","ta","y","sbrkr","1118","0","0","1118","1","0","1","0","3","1","ta","6","typ","1","po","attchd","1977","fin","1","358","ta","ta","y","203","0","0","0","0","576","gd","gdprv","nothing","0","7","2008","wd","normal","171000"
"1172","1172","20","rl","76","9120","pave","nothing","reg","lvl","allpub","inside","gtl","names","norm","norm","1fam","1story","6","6","1958","1958","hip","compshg","metalsd","metalsd","nothing","0","ta","ta","cblock","ta","ta","no","alq","662","unf","0","599","1261","gasa","ex","y","sbrkr","1261","0","0","1261","1","0","1","0","3","1","ta","6","typ","1","ta","attchd","1958","rfn","2","433","ta","ta","y","0","0","0","0","288","0","nothing","nothing","shed","1400","11","2008","wd","normal","163000"
"1173","1173","160","fv","35","4017","pave","pave","ir1","lvl","allpub","inside","gtl","somerst","norm","norm","twnhse","2story","7","5","2006","2007","gable","compshg","metalsd","metalsd","nothing","0","gd","ta","pconc","gd","ta","no","unf","0","unf","0","625","625","gasa","ex","y","sbrkr","625","625","0","1250","0","0","2","1","2","1","gd","5","typ","0","nothing","detchd","2006","fin","2","625","ta","ta","y","0","54","0","0","0","0","nothing","nothing","nothing","0","3","2008","wd","normal","171900"
"1174","1174","50","rl","138","18030","pave","nothing","ir1","bnk","allpub","inside","gtl","clearcr","norm","norm","1fam","1.5fin","5","6","1946","1994","gable","compshg","metalsd","metalsd","nothing","0","ta","ta","cblock","ta","ta","no","rec","152","blq","469","977","1598","gasa","ta","y","sbrkr","1636","971","479","3086","0","0","3","0","3","1","ex","12","maj1","1","gd","nothing","1946","nothing","0","0","nothing","nothing","y","122","0","0","0","0","0","nothing","mnprv","nothing","0","3","2007","wd","normal","200500"
"1175","1175","70","rl","80","16560","pave","nothing","ir1","lvl","allpub","inside","gtl","crawfor","norm","norm","1fam","2story","6","8","1932","1950","gable","compshg","wd sdng","wd sdng","nothing","0","ta","ta","brktil","gd","ta","no","rec","503","unf","0","449","952","gasa","ta","y","sbrkr","1170","1175","0","2345","0","0","2","1","4","1","ta","9","typ","1","gd","detchd","1932","unf","2","360","ta","ta","y","0","0","0","0","0","0","nothing","nothing","nothing","0","7","2006","wd","normal","239000"
"1176","1176","50","rl","85","10678","pave","nothing","reg","lvl","allpub","inside","gtl","noridge","norm","norm","1fam","1.5fin","8","5","1992","2000","hip","compshg","hdboard","hdboard","brkface","337","gd","ta","pconc","gd","ta","no","glq","700","unf","0","983","1683","gasa","ex","y","sbrkr","2129","743","0","2872","0","0","2","1","4","1","gd","9","typ","1","ta","attchd","1992","fin","2","541","ta","ta","y","0","33","0","0","0","0","nothing","nothing","nothing","0","4","2007","wd","normal","285000"
"1177","1177","20","rl","37","6951","pave","nothing","ir1","lvl","allpub","culdsac","gtl","mitchel","norm","norm","1fam","1story","5","5","1984","1985","gable","compshg","hdboard","plywood","nothing","0","ta","ta","cblock","ta","ta","no","alq","658","unf","0","218","876","gasa","ta","y","sbrkr","923","0","0","923","1","0","1","0","3","1","ta","5","typ","0","nothing","attchd","1984","unf","1","264","ta","ta","y","362","0","0","0","0","0","nothing","mnprv","nothing","0","10","2008","wd","normal","119500"
"1178","1178","50","rm","0","3950","pave","grvl","reg","bnk","allpub","inside","gtl","oldtown","artery","norm","1fam","1.5fin","6","8","1926","2004","gable","compshg","metalsd","metalsd","nothing","0","ta","ta","cblock","ta","ta","no","rec","468","unf","0","350","818","gasa","ta","y","sbrkr","818","406","0","1224","0","0","1","0","3","1","ta","5","typ","0","nothing","detchd","1926","unf","1","210","ta","ta","n","0","0","116","0","0","0","nothing","nothing","nothing","0","12","2009","wd","normal","115000"
"1179","1179","50","rl","54","7681","pave","nothing","ir1","lvl","allpub","fr2","gtl","crawfor","norm","norm","1fam","1.5fin","5","6","1921","1950","gable","compshg","wd sdng","wd sdng","nothing","0","ta","ta","brktil","ta","ta","no","unf","0","unf","0","731","731","gasa","ex","y","sbrkr","820","523","0","1343","0","0","1","1","3","1","ta","7","typ","1","gd","detchd","1921","unf","1","186","fa","ta","y","192","0","102","0","0","0","nothing","nothing","nothing","0","7","2009","wd","normal","154900"
"1180","1180","20","rl","77","8335","pave","nothing","reg","lvl","allpub","corner","gtl","edwards","norm","norm","1fam","1story","5","5","1954","1954","gable","compshg","wd sdng","wd sdng","nothing","0","ta","ta","slab","nothing","nothing","nothing","nothing","0","nothing","0","0","0","gasa","gd","y","sbrkr","1124","0","0","1124","0","0","1","0","3","1","ta","5","min2","1","gd","nothing","1954","nothing","0","0","nothing","nothing","n","0","36","190","0","0","0","nothing","nothing","nothing","0","4","2006","wd","normal","93000"
"1181","1181","60","rl","0","11170","pave","nothing","ir2","lvl","allpub","corner","gtl","timber","norm","norm","1fam","2story","7","5","1990","1991","gable","compshg","metalsd","metalsd","nothing","0","ta","ta","wood","gd","ta","no","lwq","1216","unf","0","0","1216","gasa","ex","y","sbrkr","1298","1216","0","2514","0","0","2","1","4","1","ta","8","typ","0","nothing","attchd","1990","fin","2","693","ta","ta","y","0","0","0","0","0","0","nothing","gdprv","nothing","0","4","2006","wd","normal","250000"
"1182","1182","120","rm","64","5587","pave","nothing","ir1","hls","allpub","inside","mod","crawfor","norm","norm","twnhse","1story","8","5","2008","2008","hip","compshg","cemntbd","cmentbd","stone","186","ex","ta","pconc","ex","ta","gd","glq","1480","unf","0","120","1600","gasa","ex","y","sbrkr","1652","0","0","1652","1","1","2","0","2","1","gd","5","typ","1","gd","attchd","2008","fin","2","482","ta","ta","y","162","53","0","153","0","0","nothing","nothing","nothing","0","11","2008","new","partial","392500"
"1183","1183","60","rl","160","15623","pave","nothing","ir1","lvl","allpub","corner","gtl","noridge","norm","norm","1fam","2story","10","5","1996","1996","hip","compshg","wd sdng","imstucc","nothing","0","gd","ta","pconc","ex","ta","av","glq","2096","unf","0","300","2396","gasa","ex","y","sbrkr","2411","2065","0","4476","1","0","3","1","4","1","ex","10","typ","2","ta","attchd","1996","fin","3","813","ta","ta","y","171","78","0","0","0","555","ex","mnprv","nothing","0","7","2007","wd","abnorml","745000"
"1184","1184","30","rl","60","10800","pave","grvl","reg","lvl","allpub","inside","gtl","oldtown","norm","norm","1fam","1story","5","6","1920","1950","hip","compshg","stucco","stucco","nothing","0","ta","ta","brktil","ta","ta","no","rec","821","unf","0","299","1120","gasa","ex","y","sbrkr","1130","0","0","1130","1","0","1","0","2","1","ta","5","typ","1","gd","detchd","1970","unf","2","720","ta","ta","y","229","0","0","0","0","0","nothing","nothing","nothing","0","6","2006","wd","normal","120000"
"1185","1185","20","rl","50","35133","grvl","nothing","reg","lvl","allpub","inside","mod","timber","norm","norm","1fam","1story","5","4","1963","1963","hip","compshg","metalsd","metalsd","brkface","226","ta","ta","cblock","ta","ta","gd","rec","1159","unf","0","413","1572","gasa","gd","y","sbrkr","1572","0","0","1572","1","0","1","1","3","1","ta","5","typ","2","ta","2types","1963","rfn","3","995","ta","ta","y","0","263","0","0","263","0","nothing","nothing","nothing","0","5","2007","wd","normal","186700"
"1186","1186","50","rl","60","9738","pave","nothing","reg","lvl","allpub","inside","gtl","edwards","norm","norm","1fam","1.5fin","5","7","1924","1950","gable","compshg","asbshng","asbshng","nothing","0","ta","gd","brktil","ta","ta","no","blq","392","unf","0","392","784","gasa","gd","y","sbrkr","949","272","0","1221","1","0","1","0","4","1","ta","7","typ","0","nothing","attchd","1965","unf","1","392","ta","ta","y","0","0","236","0","0","0","nothing","nothing","nothing","0","3","2006","wd","normal","104900"
"1187","1187","190","rl","107","10615","pave","nothing","ir1","bnk","allpub","corner","mod","oldtown","artery","artery","2fmcon","2story","3","5","1900","1970","gable","compshg","hdboard","hdboard","nothing","0","ta","ta","cblock","fa","ta","mn","blq","440","unf","0","538","978","gasa","ta","y","sbrkr","1014","685","0","1699","1","0","2","0","3","2","ta","7","typ","0","nothing","carport","1920","unf","2","420","fa","fa","y","0","74","0","0","0","0","nothing","nothing","nothing","0","8","2009","wd","abnorml","95000"
"1188","1188","20","rl","89","12461","pave","nothing","reg","lvl","allpub","corner","gtl","noridge","norm","norm","1fam","1story","8","5","1994","1995","gable","compshg","imstucc","imstucc","nothing","0","gd","ta","pconc","gd","ta","no","glq","1456","unf","0","168","1624","gasa","ex","y","sbrkr","1624","0","0","1624","1","0","2","0","2","1","gd","5","typ","1","fa","attchd","1994","rfn","3","757","ta","ta","y","0","114","192","0","0","0","nothing","gdprv","nothing","0","7","2006","wd","normal","262000"
"1189","1189","60","rl","68","8935","pave","nothing","ir1","lvl","allpub","inside","gtl","collgcr","norm","norm","1fam","2story","7","5","2002","2002","gable","compshg","vinylsd","vinylsd","brkface","95","gd","ta","pconc","gd","ta","no","unf","0","unf","0","831","831","gasa","ex","y","sbrkr","831","829","0","1660","0","0","2","1","3","1","gd","7","typ","0","nothing","attchd","2002","rfn","2","493","ta","ta","y","144","68","0","0","0","0","nothing","nothing","nothing","0","7","2009","wd","normal","195000"
"1190","1190","60","rl","60","7500","pave","nothing","reg","lvl","allpub","inside","gtl","gilbert","norm","norm","1fam","2story","7","5","1999","1999","gable","compshg","vinylsd","vinylsd","nothing","0","ta","ta","pconc","ta","ta","no","unf","0","unf","0","994","994","gasa","gd","y","sbrkr","1028","776","0","1804","0","0","2","1","3","1","gd","7","typ","1","ta","attchd","1999","fin","2","442","ta","ta","y","140","60","0","0","0","0","nothing","nothing","nothing","0","6","2010","wd","normal","189000"
"1191","1191","190","rl","0","32463","pave","nothing","reg","low","allpub","inside","mod","mitchel","norm","norm","2fmcon","1story","4","4","1961","1975","gable","compshg","metalsd","metalsd","stone","149","ta","gd","cblock","ta","ta","av","blq","1159","unf","0","90","1249","gasa","ex","y","sbrkr","1622","0","0","1622","1","0","1","0","3","1","ta","7","typ","1","ta","2types","1975","fin","4","1356","ta","ta","y","439","0","0","0","0","0","nothing","nothing","nothing","0","3","2007","wd","normal","168000"
"1192","1192","160","fv","24","2645","pave","pave","reg","lvl","allpub","inside","gtl","somerst","norm","norm","twnhs","2story","8","5","1999","2000","gable","compshg","metalsd","metalsd","brkface","456","gd","ta","pconc","gd","ta","no","unf","0","unf","0","776","776","gasa","ex","y","sbrkr","764","677","0","1441","0","0","2","1","2","1","gd","5","typ","0","nothing","detchd","1999","unf","2","492","ta","ta","y","206","0","0","0","0","0","nothing","nothing","nothing","0","11","2007","wd","normal","174000"
