Id,OverallQual,OverallCond,KitchenQual,GarageCars,Functional,Fireplaces,BsmtExposure,GarageFinish,GarageQual,BsmtQual,HeatingQC,ExterQual,FireplaceQu,BsmtFinType1,BsmtFinType2,TotRmsAbvGrd,BsmtFinSF1,MasVnrArea,BsmtFinSF2,KitchenAbvGr,Outdoor_Rec,Total_Fullbath,Total_Halfbath,Total_House_Area,FinBsmt,SalePrice,logSalePrice,CentralAir_y,PavedDrive_p,PavedDrive_y
1274,6,7,5,1,8,1,3,2,3,3,4,3,4,5,1,5,719,84,0,1,163,2,0,2376,0.7055937193326791,177000,12.083905011555967,1,0,1
1275,5,6,3,2,8,1,1,1,3,3,5,3,4,1,1,8,0,0,0,1,323,2,0,1911,0.0,139000,11.842229212112828,1,0,1
1276,5,5,3,2,8,0,1,1,3,3,4,3,0,3,1,10,220,567,0,2,0,2,0,2848,0.23706896551724133,137000,11.827736204810263,1,0,1
1277,6,6,3,2,8,1,1,1,3,3,3,3,3,4,1,6,593,0,0,1,410,1,2,2118,0.8201936376210235,162000,11.99535161421452,1,0,1
1278,6,5,3,2,8,1,3,2,3,4,2,3,4,5,1,7,528,359,0,1,0,2,1,3404,0.3142857142857143,197900,12.195517131590657,1,0,1
1279,8,5,4,2,8,1,1,2,3,4,5,4,4,6,1,7,804,0,0,1,211,3,1,3159,0.7127659574468085,237000,12.375815420117268,1,0,1
1280,4,4,3,2,8,0,1,2,3,3,3,3,0,1,1,6,0,0,0,1,194,1,0,1826,0.0,68400,11.133128103610641,1,0,1
1281,7,5,4,2,8,0,1,2,3,4,5,4,0,6,1,6,788,110,0,1,72,3,0,3146,0.5009535918626828,227000,12.332705296463539,1,0,1
1282,7,5,3,2,8,1,1,3,4,4,3,3,3,5,1,6,1053,54,0,1,148,3,0,2648,0.8044308632543926,180000,12.100712129872347,1,0,1
1283,5,7,4,2,8,0,2,1,3,4,3,3,0,2,3,5,532,0,144,1,288,2,0,2080,0.65,150500,11.921718363171067,1,0,1
1284,6,5,3,0,8,0,3,0,0,3,3,3,0,1,1,8,0,0,0,2,128,2,2,2736,0.0,139000,11.842229212112828,1,0,1
1285,6,7,4,1,6,1,1,1,3,3,5,3,4,1,1,10,0,0,0,1,430,2,0,3251,0.0,169000,12.037653993905211,1,0,1
1286,6,6,3,1,8,1,1,1,3,3,5,3,4,1,1,6,0,0,0,1,45,1,0,2192,0.0,132500,11.794337924408413,1,0,1
1287,6,5,3,2,8,2,1,1,3,3,3,3,4,5,3,6,569,451,81,1,26,2,1,2656,0.4894578313253012,143000,11.870599909242044,1,0,1
1288,5,5,3,2,8,0,3,1,3,3,2,3,0,3,1,7,812,621,0,1,366,2,1,3206,0.5,190000,12.154779351142624,1,0,0
1289,8,5,5,2,8,1,1,3,3,4,5,4,5,6,1,5,1158,0,0,1,271,3,0,3160,0.7714856762158561,278000,12.535376392672774,1,0,1
1290,8,5,5,3,8,1,2,3,3,4,5,4,4,1,1,8,0,788,0,1,251,2,1,3055,0.0,281000,12.546109948315882,1,0,1
1291,5,7,3,2,8,1,3,2,3,3,3,3,4,6,1,6,1014,86,0,1,227,2,0,2304,0.8802083333333334,180500,12.103486056755072,1,0,1
1292,5,7,3,1,8,0,1,1,3,3,3,3,0,5,1,6,231,268,0,1,185,2,1,1932,0.3666666666666667,119500,11.691071650353702,1,0,1
1293,5,4,3,1,6,0,1,2,3,3,3,3,0,1,1,11,0,0,0,2,287,2,0,3366,0.0,107500,11.585246126549855,0,0,1
1294,7,5,3,2,8,1,1,2,3,4,3,3,3,6,1,8,194,0,0,1,287,2,1,2496,0.23317307692307687,162900,12.000891794590137,1,0,1
1295,5,7,3,2,8,0,1,1,3,3,3,3,0,3,1,5,167,0,0,1,0,2,0,1728,0.1932870370370371,115000,11.652687407345388,1,0,0
1296,5,5,3,1,8,0,3,2,3,3,4,3,0,4,1,5,1016,168,0,1,356,2,1,2104,0.9657794676806084,138500,11.83862560460953,1,0,1
1297,5,6,3,2,8,0,2,2,3,3,4,3,0,5,1,6,776,148,0,1,335,3,0,2248,0.6928571428571428,155000,11.951180395901384,1,0,1
1298,6,5,3,2,8,0,4,3,3,4,4,3,0,6,1,5,547,82,0,1,44,3,0,1619,1.0,140000,11.84939770159144,1,0,1
1299,10,5,5,2,8,3,4,3,3,5,5,5,4,6,1,12,5644,796,0,1,506,4,1,11752,0.9237315875613747,160000,11.982929094215963,1,0,1
1300,5,7,4,1,8,0,1,2,3,3,5,3,0,2,3,6,340,0,906,1,218,2,1,2492,1.0,154000,11.944707881395766,1,0,1
1301,7,5,4,2,8,1,1,3,3,4,5,4,3,6,1,9,694,344,0,1,0,2,1,2961,0.7096114519427403,225000,12.323855681186558,1,0,1
1302,6,7,4,1,8,2,1,1,3,3,2,3,4,4,1,7,547,0,0,1,224,1,0,2265,0.7094682230869,177500,12.086725887897607,1,1,0
1303,8,5,4,3,8,1,1,2,3,4,5,4,3,6,1,8,740,391,0,1,387,3,1,3691,0.6351931330472103,290000,12.577636201962656,1,0,1
1304,7,5,4,3,8,0,3,2,3,4,5,4,0,1,1,7,0,228,0,1,267,2,0,3232,0.0,232000,12.354492650648448,1,0,1
1305,7,5,4,2,4,0,1,1,3,4,5,4,0,1,1,7,0,117,0,1,40,2,0,2684,0.0,130000,11.77528972943772,1,0,1
1306,9,5,5,2,8,2,1,3,3,5,5,4,5,6,1,6,1572,300,0,1,506,3,0,3304,0.9515738498789347,325000,12.691580461311874,1,0,1
1307,7,5,4,2,8,1,1,2,3,4,5,4,4,1,1,6,0,94,0,1,167,2,0,2736,0.0,202500,12.218495165528731,1,0,1
1308,5,5,3,2,8,0,1,1,3,4,5,3,0,5,1,5,746,0,0,1,64,2,0,1980,0.7535353535353535,138000,11.835008964139341,1,0,1
1309,5,7,4,2,8,0,1,1,3,3,5,3,0,6,5,6,144,0,608,1,36,2,0,2046,0.8138528138528138,147000,11.898187865760873,1,0,1
1310,6,5,4,2,8,0,1,2,3,4,4,3,0,6,1,6,1200,88,0,1,163,3,0,2572,0.9389671361502347,179200,12.096257779522967,1,0,1
1311,7,8,5,2,8,2,3,3,3,4,3,4,3,6,1,7,1406,0,0,1,369,3,0,3804,0.7392218717139853,335000,12.721885810807203,1,0,1
1312,7,5,4,2,8,0,1,2,3,4,5,4,0,6,1,6,925,80,0,1,362,3,0,2548,0.7260596546310831,203000,12.220961258023925,1,0,1
1313,8,5,4,2,8,1,1,2,4,5,5,4,5,6,1,9,482,336,0,1,500,2,1,4263,0.3317274604267034,302000,12.618182296357007,1,0,1
1314,9,5,4,3,8,1,1,3,3,4,5,4,3,1,1,10,0,165,0,1,698,2,1,3992,0.0,333168,12.716402146247475,1,0,1
1315,4,6,3,1,8,1,1,1,3,3,5,3,3,3,1,5,732,0,0,1,36,2,0,1896,0.7721518987341772,119000,11.686878772093667,1,0,1
1316,6,5,3,2,8,2,2,1,3,2,3,3,4,5,2,9,500,0,276,1,280,2,1,3064,0.8151260504201681,206900,12.239990863733635,1,0,1
1317,8,5,5,3,8,1,4,2,3,5,5,4,4,1,1,8,0,270,0,1,214,3,0,3252,0.0,295493,12.596400426884427,1,0,1
1318,7,5,4,2,8,1,1,2,3,5,5,4,4,1,1,5,0,0,0,1,241,2,0,2704,0.0,208900,12.249610947544657,1,0,1
1319,8,5,4,3,8,1,4,2,3,4,5,4,3,1,1,7,0,178,0,1,348,2,0,3540,0.0,275000,12.524526376648708,1,0,1
1320,4,5,3,1,8,0,1,1,3,3,5,3,0,5,1,5,492,132,0,1,0,1,0,1812,0.5694444444444444,111000,11.617285480294472,1,0,1
1321,6,3,3,2,8,2,1,2,3,3,4,3,4,5,3,6,189,0,661,1,330,2,1,2956,0.5751014884979702,156500,11.960811288962345,1,0,1
1322,3,6,3,1,8,0,0,1,3,0,3,3,0,0,0,4,0,0,0,1,0,1,0,720,0.0,72500,11.191341840842766,0,0,1
1323,7,5,4,2,8,1,1,2,3,4,5,4,3,6,1,8,674,0,0,1,279,3,1,2673,0.8986666666666667,190000,12.154779351142624,1,0,1
1324,4,7,2,0,8,0,1,0,0,3,4,2,0,2,1,5,280,0,0,1,164,1,0,1128,0.6666666666666667,82500,11.320553572322773,1,0,1
1325,8,5,4,3,8,1,3,2,3,5,5,4,4,1,1,7,0,428,0,1,49,2,0,3590,0.0,147000,11.898187865760873,1,0,1
1326,4,4,3,0,8,0,1,0,0,3,2,3,0,1,1,5,0,0,0,1,100,1,0,1592,0.0,55000,10.915088464214607,0,0,0
1327,3,6,4,0,8,0,1,0,0,3,5,3,0,3,1,6,544,0,0,1,286,1,0,1318,1.0,79000,11.27720313144916,1,0,1
1328,5,9,4,1,8,1,1,1,3,3,5,4,5,5,1,5,641,0,0,1,0,1,1,1632,0.7855392156862745,130500,11.779128505744886,1,0,1
1329,6,7,3,2,5,2,1,1,2,4,5,4,3,2,1,8,493,0,0,1,1027,2,0,4302,0.3264900662251655,256000,12.4529327234617,1,0,1
1330,7,5,3,2,8,1,1,3,3,4,4,3,3,1,1,8,0,0,0,1,28,2,1,2567,0.0,176500,12.081076155355488,1,0,1
1331,8,5,4,3,8,1,3,2,3,4,5,4,4,1,1,7,0,410,0,1,189,2,0,3176,0.0,227000,12.332705296463539,1,0,1
1332,5,5,3,2,8,0,3,1,3,3,4,3,0,5,1,6,483,0,0,1,0,1,0,1865,0.5301866081229418,132500,11.794337924408413,1,0,1
1333,4,6,3,1,8,1,2,1,2,3,5,3,4,5,1,3,690,0,0,1,0,2,0,1632,0.8455882352941176,100000,11.512925464970229,1,0,1
1334,5,6,4,1,8,0,1,1,3,3,5,3,0,1,1,6,0,0,0,1,255,1,1,2163,0.0,125500,11.740061037553975,1,0,1
1335,5,6,3,2,7,0,1,1,3,3,3,3,0,2,1,7,765,312,0,1,36,1,1,2130,1.0,125000,11.736069016284437,1,0,1
1336,6,5,3,2,8,1,1,2,3,4,3,3,3,5,1,6,686,360,0,1,16,2,1,2684,0.5081481481481481,167900,12.031123843065632,1,0,1
1337,5,5,3,2,8,0,1,1,3,3,3,3,0,1,1,8,0,564,0,2,211,2,0,3312,0.0,135000,11.813030057420567,1,0,1
1338,4,4,2,0,8,0,1,0,0,3,2,3,0,1,1,4,0,0,0,1,20,1,0,1386,0.0,52500,10.868568448579715,0,0,0
1339,7,5,4,2,8,0,1,2,3,4,5,4,0,6,1,8,700,0,0,1,237,3,1,2777,0.7641921397379913,200000,12.206072645530174,1,0,1
1340,5,7,3,1,8,0,2,2,3,3,5,3,0,3,1,5,360,0,0,1,0,1,0,1728,0.41666666666666663,128500,11.763684183317412,1,0,1
1341,4,5,3,4,8,0,1,1,3,3,3,3,0,1,1,5,0,0,0,1,0,1,0,1730,0.0,123000,11.719939634354555,1,0,1
1342,6,5,4,2,8,0,1,1,3,4,5,3,0,6,1,6,814,0,0,1,78,2,0,2228,0.7307001795332136,155000,11.951180395901384,1,0,1
1343,8,5,4,2,8,1,1,2,3,4,5,4,4,1,1,7,0,149,0,1,279,2,1,3453,0.0,228500,12.339291489316397,1,0,1
1344,6,6,3,2,8,1,1,1,2,3,4,3,3,1,1,9,0,0,0,1,0,1,1,2809,0.0,177000,12.083905011555967,1,0,1
1345,7,5,4,2,8,1,1,3,3,4,5,4,3,1,1,8,0,0,0,1,0,2,1,2184,0.0,155835,11.956553034172742,1,0,1
1346,4,4,2,1,8,0,1,1,3,3,4,3,0,5,1,5,250,0,0,1,168,1,0,1920,0.26041666666666663,108500,11.594505451962652,1,0,1
1347,7,7,3,2,8,1,1,2,4,3,3,3,4,4,3,9,297,0,68,1,370,2,0,3724,0.232780612244898,262500,12.478006361013815,1,0,1
1348,8,5,4,3,8,1,4,3,3,5,5,4,4,6,1,7,80,100,0,1,0,3,0,3508,0.04618937644341803,283463,12.554836882168736,1,0,1
1349,7,5,4,2,8,1,4,2,3,4,5,4,2,6,1,5,1443,0,0,1,427,3,0,2976,0.9736842105263158,215000,12.2783933071098,1,0,1
1350,8,5,3,0,8,0,1,0,0,3,2,3,0,2,1,8,259,0,0,1,74,2,0,3042,0.3786549707602339,122000,11.711776323715394,0,0,1
1351,5,5,3,4,8,0,1,1,3,3,3,3,0,2,1,12,500,368,0,2,0,3,3,3882,0.40064102564102566,200000,12.206072645530174,1,0,1
1352,6,6,3,2,8,1,1,3,3,3,5,3,4,3,1,8,319,318,0,1,204,1,1,2574,0.3717948717948718,171000,12.049418835484797,1,0,1
1353,6,9,3,2,8,0,1,1,3,3,3,4,0,1,1,4,0,0,0,1,210,1,0,1874,0.0,134900,11.812289042195847,1,0,0
1354,8,5,4,3,8,1,3,3,3,4,5,4,5,6,1,9,816,579,0,1,369,3,1,5271,0.4013772749631087,410000,12.92391243868049,1,0,1
1355,7,5,4,3,8,1,1,2,3,4,5,4,3,6,1,7,735,0,0,1,184,3,1,2857,0.7409274193548387,235000,12.367340793126296,1,0,1
1356,7,6,4,2,8,1,1,2,3,3,4,3,3,1,1,8,0,143,0,1,98,3,0,2490,0.0,170000,12.043553716032399,1,0,1
1357,5,5,3,1,8,0,1,2,3,3,3,3,0,3,1,5,340,65,0,1,0,1,0,1756,0.3935185185185185,110000,11.608235644774552,1,0,1
1358,5,6,3,2,8,1,1,3,3,3,5,3,2,6,1,6,734,0,0,1,0,2,1,2156,0.6808905380333952,149900,11.917723684090689,1,0,1
1359,6,5,4,2,8,0,1,1,3,4,5,4,0,6,1,5,378,216,0,1,32,2,1,2329,0.5,177500,12.086725887897607,1,0,1
1360,9,5,5,3,8,1,3,3,3,5,5,4,4,6,1,8,1447,66,0,1,239,3,0,3960,0.7308080808080808,315000,12.66032791780777,1,0,1
1361,5,6,3,2,8,0,1,2,3,3,5,3,0,1,1,8,0,0,0,1,484,3,1,3213,0.0,189000,12.14950229404178,1,0,1
1362,7,5,4,2,8,1,3,3,3,5,5,4,4,5,1,7,1274,16,0,1,204,3,0,3060,0.8326797385620915,260000,12.468436909997665,1,0,1
1363,4,4,3,1,8,1,1,1,3,3,4,3,4,1,1,7,0,0,0,1,55,2,0,2453,0.0,104900,11.560762794384388,1,0,1
1364,6,5,4,2,8,1,1,3,3,4,5,3,4,1,1,6,0,0,0,1,36,2,1,2028,0.0,156932,11.963567869487337,1,0,1
1365,7,5,4,2,8,0,1,2,3,4,5,4,0,1,1,4,0,0,0,1,166,2,1,1800,0.0,144152,11.87862357740665,1,0,1
1366,7,5,4,2,8,0,1,2,3,4,5,4,0,6,1,7,533,0,0,1,96,3,1,2488,0.6547911547911548,216000,12.283033686666302,1,0,1
1367,7,5,4,2,8,0,1,2,3,4,5,4,0,6,1,7,633,158,0,1,88,3,1,2663,0.7250859106529209,193000,12.170445467887022,1,0,1
1368,5,6,3,1,8,1,1,2,3,3,5,3,3,5,3,6,548,0,173,1,130,2,0,2232,0.952443857331572,127000,11.751942365440728,1,0,1
1369,6,5,4,2,8,0,3,3,3,4,5,4,0,6,1,4,685,170,0,1,140,2,0,1696,0.8077830188679245,144000,11.877568578558138,1,0,1
1370,8,5,4,2,8,1,3,3,3,4,5,4,3,4,6,8,370,171,972,1,262,3,0,3325,0.8098974049487024,232000,12.354492650648448,1,0,1
1371,4,6,3,1,8,0,1,3,3,3,5,2,0,5,3,6,315,0,105,1,198,1,0,2214,0.5,105000,11.56171562913966,1,0,1
1372,6,6,4,1,8,1,3,2,3,3,4,3,3,4,1,8,831,0,0,1,206,2,0,2653,0.8377016129032258,165500,12.016726473799254,1,0,1
1373,7,6,4,2,8,1,3,2,3,4,5,3,3,6,1,8,975,0,0,1,423,3,1,3205,0.8799638989169675,274300,12.521977676925694,1,0,1
1374,10,5,5,3,8,2,4,2,3,5,5,5,4,6,1,8,1282,705,0,1,454,3,1,5266,0.48689707557918727,466500,13.053013299269535,1,0,1
1375,7,5,4,3,8,1,1,3,3,4,5,4,4,1,1,9,0,0,0,1,364,2,1,2984,0.0,250000,12.429216196844383,1,0,1
1376,8,5,4,3,8,1,4,3,3,4,5,4,4,1,1,7,0,80,0,1,136,2,0,3142,0.0,239000,12.384218830913648,1,0,1
1377,6,5,3,1,8,0,2,1,2,4,3,3,0,3,1,4,384,0,0,1,141,1,0,1558,0.5,91000,11.418614785498987,0,0,1
1378,5,5,3,2,6,0,1,1,3,3,5,3,0,2,4,6,408,0,420,1,68,2,0,2588,0.8414634146341463,117000,11.669929213779893,1,0,1
1379,6,5,3,1,8,0,1,1,3,3,3,3,0,4,1,5,309,408,0,1,72,1,1,1470,0.639751552795031,83000,11.326595886778735,1,0,1
1380,5,5,4,2,8,0,1,3,3,4,4,3,0,1,1,7,0,0,0,1,100,2,1,1778,0.0,167500,12.028738630247258,1,0,1
1381,3,3,3,1,8,0,1,1,3,3,3,3,0,3,1,5,203,0,0,1,96,2,0,1728,0.23495370370370372,58500,10.976782033219948,0,0,1
1382,6,7,3,2,8,2,2,3,3,3,5,3,4,4,1,7,865,0,0,1,42,2,1,3322,0.7178423236514523,237500,12.377922902456833,1,0,1
1383,7,7,4,2,8,0,1,1,3,2,5,3,0,1,1,8,0,0,0,1,257,2,1,2358,0.0,157000,11.964001084330445,1,0,0
1384,5,7,4,2,8,0,1,1,3,3,5,3,0,1,1,7,0,0,0,1,112,2,0,2232,0.0,112000,11.626254150277232,1,0,0
1385,6,5,3,1,8,0,2,1,3,3,3,3,0,3,1,6,204,0,0,1,0,1,0,1818,0.3642857142857143,105000,11.56171562913966,1,1,0
1386,4,8,4,1,8,0,1,1,3,3,4,3,0,4,1,7,735,0,0,1,96,2,0,1950,0.9233668341708543,125500,11.740061037553975,1,0,0
1387,7,5,4,2,8,2,1,2,3,4,3,3,3,4,2,12,790,184,469,1,552,4,1,4176,0.9044540229885057,250000,12.429216196844383,1,0,1
1388,6,7,4,1,8,1,1,1,3,3,3,3,4,3,2,10,168,0,546,1,103,2,0,3240,1.0,136000,11.820410164718188,0,0,1
1389,9,5,5,3,8,2,4,3,3,5,5,5,4,6,1,7,1320,160,0,1,240,3,0,3492,0.7560137457044673,377500,12.841325847671216,1,0,1
1390,6,6,3,2,8,1,1,1,3,3,5,3,4,5,1,6,375,0,0,1,0,1,1,1953,0.5102040816326531,131000,11.782952602183288,1,0,1
1391,7,5,4,2,8,0,3,2,3,4,5,4,0,6,1,6,1400,244,0,1,255,3,0,3050,0.9180327868852459,235000,12.367340793126296,1,0,1
1392,5,5,3,3,5,0,1,1,3,3,3,3,0,1,1,8,0,0,0,2,152,2,0,3168,0.0,124000,11.728036844587175,1,0,1
1393,5,5,3,1,8,1,3,2,3,3,3,3,1,5,1,6,769,0,0,1,319,2,0,1764,0.8900462962962963,123000,11.719939634354555,1,0,1
1394,6,7,3,2,8,1,1,1,4,2,5,3,3,1,1,7,0,0,0,2,237,2,0,2394,0.0,163000,12.0015054797889,0,0,1
1395,7,5,4,3,8,1,3,3,3,4,5,4,4,6,1,6,1070,45,0,1,181,3,0,2856,0.7890855457227138,246578,12.415433652431746,1,0,1
1396,8,5,4,3,8,1,4,3,3,4,5,4,4,1,1,9,0,245,0,1,183,2,1,3576,0.0,281213,12.54686766829102,1,0,1
1397,5,5,3,2,7,2,3,1,3,3,3,3,3,4,3,7,353,0,334,1,50,2,0,2434,0.9196787148594378,160000,11.982929094215963,1,0,0
1398,5,8,3,1,8,0,2,1,2,3,5,3,0,1,1,8,0,0,0,1,174,1,1,2452,0.0,137500,11.831379196088763,1,0,0
1399,5,4,3,1,7,0,1,1,3,3,4,3,0,3,4,7,180,0,352,1,168,2,1,3112,0.4403973509933775,138000,11.835008964139341,1,0,1
1400,6,6,4,1,8,1,1,1,2,3,5,3,4,4,1,7,264,0,0,1,163,2,1,2584,0.2704918032786885,137450,11.83101549359339,1,0,1
1401,6,7,3,1,8,1,1,2,3,3,3,3,4,1,1,5,0,0,0,1,112,1,0,2020,0.0,120000,11.695247021764184,1,0,1
1402,6,5,3,2,8,1,1,3,3,3,5,3,3,6,1,8,759,0,0,1,175,3,1,2432,0.9046483909415971,193000,12.170445467887022,1,0,1
1403,7,5,4,2,8,1,3,2,3,4,5,4,4,1,1,6,0,0,0,1,223,2,0,2580,0.0,193879,12.174989532116426,1,0,1
1404,8,5,4,3,8,0,4,1,3,4,5,4,0,6,1,6,929,84,0,1,328,3,0,2949,0.6255892255892256,282922,12.552926520261092,1,0,1
1405,3,4,3,3,8,0,1,1,3,3,3,3,0,1,1,6,0,0,0,1,376,1,0,1886,0.0,105000,11.56171562913966,1,0,1
1406,8,5,4,2,8,1,4,3,3,5,5,4,4,6,1,5,1373,174,0,1,336,3,1,3240,0.8613550815558344,275000,12.524526376648708,1,0,1
1407,5,7,3,2,8,0,3,1,3,4,3,3,0,6,1,5,656,0,0,1,58,2,0,1536,0.8541666666666666,133000,11.79810440720389,1,0,1
1408,5,5,3,0,8,0,1,0,0,3,5,3,0,5,1,5,625,0,0,1,0,2,0,1666,0.7503001200480193,112000,11.626254150277232,1,0,1
1409,4,7,3,2,8,0,1,1,3,2,4,3,0,1,1,6,0,0,0,1,168,1,0,1985,0.0,125500,11.740061037553975,1,0,1
1410,7,6,3,2,8,1,1,3,3,4,4,3,3,1,1,7,0,123,0,1,427,2,1,2884,0.0,215000,12.2783933071098,1,0,1
1411,7,5,4,2,8,0,1,2,3,4,5,4,0,6,1,6,666,0,0,1,45,3,1,2784,0.7055084745762712,230000,12.345834587905333,1,0,1
1412,6,8,3,1,6,0,1,1,3,3,5,3,0,4,1,6,120,0,0,1,0,1,1,2524,0.14018691588785048,140000,11.84939770159144,1,0,1
1413,4,5,3,2,8,0,0,1,3,0,2,3,0,0,0,6,0,0,0,2,0,2,0,1040,0.0,90000,11.407564949312402,0,0,1
1414,8,5,4,2,8,1,1,3,3,4,5,4,4,6,1,7,976,366,0,1,209,3,0,3688,0.5292841648590021,257000,12.456831363877356,1,0,1
1415,6,7,4,2,8,1,1,1,3,3,4,3,4,1,1,8,0,0,0,1,220,1,1,2681,0.0,207000,12.240474072247506,1,0,0
1416,7,5,4,3,8,1,1,2,3,4,5,4,3,5,1,7,988,130,0,1,163,2,1,2955,0.7128427128427128,175900,12.077670930725649,1,0,1
1417,4,6,3,2,8,0,1,1,3,3,4,3,0,1,1,11,0,0,0,2,114,2,0,3067,0.0,122500,11.715866308966918,1,0,0
1418,8,5,4,3,8,1,2,3,3,4,5,4,3,6,1,7,781,731,0,1,126,3,1,3734,0.6082554517133956,340000,12.736700896592344,1,0,1
1419,5,5,3,1,8,0,1,1,3,3,3,3,0,4,3,6,25,0,872,1,88,2,1,2288,0.7840909090909091,124000,11.728036844587175,1,0,1
1420,6,5,4,2,8,1,3,2,3,3,4,4,3,3,1,7,1110,312,0,1,289,3,0,3688,0.6019522776572668,223000,12.314927050442256,1,0,1
1421,6,6,3,2,8,1,1,2,3,3,4,3,3,5,1,7,404,420,0,1,288,2,1,2124,0.5706214689265536,179900,12.100156419938624,1,0,1
1422,6,5,3,2,8,1,1,2,3,4,3,3,2,5,1,4,360,0,0,1,220,2,0,2138,0.33676333021515437,127500,11.755871643580617,1,0,1
1423,6,5,4,2,8,0,3,3,3,4,5,4,0,6,1,3,686,170,0,1,140,2,0,1696,0.8089622641509434,136500,11.824079893607152,1,0,1
1424,6,7,4,2,8,1,3,1,4,4,3,4,4,1,1,8,0,0,0,1,822,2,0,2898,0.0,274970,12.524417279788771,1,0,1
1425,5,5,3,1,7,1,1,1,3,3,3,3,3,5,3,6,457,0,374,1,344,2,0,2368,0.8115234375,144000,11.877568578558138,1,0,1
1426,6,6,4,2,8,0,1,1,3,3,5,4,0,1,1,7,0,243,0,1,39,1,0,2504,0.0,142000,11.863582336583399,1,0,1
1427,7,5,4,2,8,2,1,2,3,4,5,4,3,6,1,5,1000,448,0,1,303,3,1,3350,0.8176614881439084,271000,12.509874099861838,1,0,1
1428,5,6,3,1,8,1,1,1,3,3,3,3,3,4,1,6,580,0,0,1,0,2,1,2471,0.6352683461117197,140000,11.84939770159144,1,0,1
1429,5,7,4,1,8,2,1,1,3,3,3,3,4,4,1,4,510,294,0,1,154,2,0,1592,0.6472081218274112,119000,11.686878772093667,1,0,1
1430,6,7,4,2,8,1,1,3,3,4,5,4,3,4,1,7,678,310,0,1,99,2,0,2880,0.4708333333333333,182900,12.116694834378958,1,0,1
1431,5,5,3,2,8,1,3,3,3,4,5,4,4,1,1,7,0,0,0,1,140,2,1,2570,0.0,192140,12.16597955196373,1,0,1
1432,6,6,3,2,8,0,1,2,3,4,3,3,0,2,1,5,958,0,0,1,60,2,0,1916,1.0,143750,11.875830958659597,1,0,1
1433,4,6,3,1,8,0,1,1,2,3,3,3,0,1,1,5,0,0,0,1,0,2,0,1624,0.0,64500,11.074420502783864,1,0,1
1434,6,5,3,2,8,1,1,3,3,4,5,3,3,1,1,8,0,318,0,1,0,3,1,2728,0.0,186500,12.136186518066006,1,0,1
1435,5,5,3,2,8,1,1,2,3,3,2,3,4,5,1,5,936,0,0,1,336,3,0,2252,0.8312611012433393,160000,11.982929094215963,1,1,0
1436,6,9,4,2,8,1,1,2,3,3,3,4,4,1,1,7,0,237,0,1,36,2,1,2856,0.0,174000,12.066810578196666,1,0,1
1437,4,6,3,2,8,0,1,1,3,3,3,3,0,5,1,5,616,0,0,1,0,1,0,1728,0.712962962962963,120500,11.699405031912846,1,0,1
1438,8,5,5,3,8,1,3,3,3,5,5,5,4,6,1,7,1336,426,0,1,370,3,0,3864,0.6915113871635611,394617,12.885670953244288,1,0,1
1439,6,7,3,2,8,0,1,1,3,3,3,3,0,6,1,6,600,0,0,1,316,2,0,2148,0.6578947368421053,149700,11.91638857040772,1,0,1
1440,7,6,3,2,8,1,1,2,3,3,3,3,3,6,3,6,315,96,110,1,304,2,1,2264,0.7884972170686456,197000,12.190959007720126,1,0,1
1441,6,7,3,2,7,1,1,3,3,5,2,3,4,1,1,11,0,0,0,1,431,2,0,3143,0.0,191000,12.160028707028767,1,0,1
1442,6,5,4,2,8,1,3,2,3,4,5,4,3,6,1,3,697,147,0,1,149,2,0,1696,0.8219339622641509,149300,11.913712983527281,1,0,1
1443,10,5,5,3,8,1,3,3,3,5,5,5,5,6,1,10,765,160,0,1,220,3,1,3024,0.752212389380531,310000,12.644327576461329,1,0,1
1444,6,6,2,1,8,1,1,1,2,3,2,3,4,1,1,4,0,0,0,1,138,1,0,1904,0.0,121000,11.703545824578878,0,1,0
1445,7,5,4,2,8,0,3,2,3,4,5,4,0,1,1,7,0,106,0,1,252,2,0,2844,0.0,179600,12.098487434850236,1,0,1
1446,6,5,3,1,8,0,4,1,3,3,4,3,0,2,3,6,187,0,627,1,252,2,0,1727,1.0,129000,11.76756768334381,1,0,1
1447,5,7,3,1,8,0,1,1,3,3,3,3,0,3,1,6,593,189,0,1,300,1,0,2376,0.49915824915824913,157900,11.969717200243734,1,1,0
1448,8,5,4,2,8,1,1,2,3,4,5,4,3,6,1,8,1079,438,0,1,65,3,1,3310,0.8844262295081967,240000,12.388394202324129,1,0,1
1449,4,7,3,1,6,0,1,1,2,2,4,3,0,1,1,6,0,0,0,1,192,1,1,1906,0.0,112000,11.626254150277232,0,0,1
1450,5,7,5,0,8,0,3,0,0,4,5,3,0,6,1,3,553,0,0,1,0,2,0,1260,0.8777777777777778,92000,11.429543856031177,1,0,1
1451,5,5,3,0,8,0,1,0,0,4,3,3,0,1,1,8,0,0,0,2,77,2,2,2688,0.0,136000,11.820410164718188,1,0,1
1452,8,5,5,3,8,1,1,3,3,4,5,4,4,1,1,7,0,194,0,1,36,2,0,3151,0.0,287090,12.567551034433226,1,0,1
1453,5,5,3,2,8,0,4,3,3,4,4,3,0,6,1,5,547,80,0,1,28,2,0,1619,1.0,145000,11.884489021402711,1,0,1
1454,5,5,3,0,8,0,1,0,0,4,5,3,0,1,1,6,0,0,0,1,92,1,0,2280,0.0,84500,11.344506813345266,1,0,1
