Id,MSSubClass,MSZoning,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscFeature,MiscVal,MoSold,YrSold,SaleType,SaleCondition,SalePrice,decade_YearBuilt,decade_YearRemodAdd,decade_GarageYrBlt
1327,30,rh,70,4270,pave,nothing,reg,bnk,allpub,inside,2,edwards,norm,norm,1fam,1story,3,6,1931,2006,gable,compshg,metalsd,metalsd,nothing,0,3,3,brktil,3,3,1,3,544,1,0,0,544,gasa,5,y,sbrkr,774,0,0,774,0,0,1,0,3,1,4,6,8,0,0,nothing,1931,0,0,0,0,0,y,0,0,286,0,0,0,0,nothing,nothing,0,5,2007,wd,normal,79000,3,10,3
1328,20,rl,60,6600,pave,nothing,reg,lvl,allpub,inside,3,mitchel,norm,norm,1fam,1story,5,9,1982,2008,gable,compshg,vinylsd,vinylsd,nothing,0,4,4,cblock,3,3,1,5,641,1,0,175,816,gasa,5,y,sbrkr,816,0,0,816,0,1,1,0,3,1,4,5,8,1,5,attchd,1982,1,1,264,3,3,y,0,0,0,0,0,0,0,mnprv,nothing,0,10,2008,wd,normal,130500,8,10,8
1329,50,rm,60,10440,pave,grvl,reg,lvl,allpub,corner,3,oldtown,norm,norm,1fam,1.5fin,6,7,1920,1950,gable,compshg,brkface,wd sdng,nothing,0,4,4,brktil,4,3,1,2,493,1,0,1017,1510,gasw,5,y,sbrkr,1584,1208,0,2792,0,0,2,0,5,1,3,8,5,2,3,detchd,1920,1,2,520,2,3,y,0,547,0,0,480,0,0,mnprv,shed,1150,6,2008,wd,normal,256000,2,5,2
1330,60,rl,63,9084,pave,nothing,ir1,lvl,allpub,inside,3,gilbert,norm,norm,1fam,2story,7,5,1998,1998,hip,compshg,vinylsd,vinylsd,nothing,0,3,3,pconc,4,3,1,1,0,1,0,935,935,gasa,4,y,sbrkr,955,677,0,1632,0,0,2,1,3,1,3,8,8,1,3,attchd,1998,3,2,462,3,3,y,0,28,0,0,0,0,0,nothing,nothing,0,6,2006,wd,normal,176500,9,9,9
1331,20,rl,85,10000,pave,nothing,reg,lvl,allpub,inside,3,somerst,norm,norm,1fam,1story,8,5,2006,2006,hip,compshg,vinylsd,vinylsd,stone,410,4,3,pconc,4,4,3,1,0,1,0,1588,1588,gasa,5,y,sbrkr,1588,0,0,1588,0,0,2,0,3,1,4,7,8,1,4,attchd,2006,2,3,825,3,3,y,144,45,0,0,0,0,0,nothing,nothing,0,12,2007,wd,normal,227000,10,10,10
1332,80,rl,55,10780,pave,nothing,ir1,lvl,allpub,inside,3,collgcr,norm,norm,1fam,slvl,5,5,1976,1976,gable,compshg,metalsd,metalsd,nothing,0,3,3,cblock,3,3,3,5,483,1,0,428,911,gasa,4,y,sbrkr,954,0,0,954,0,0,1,0,3,1,3,6,8,0,0,detchd,1976,1,2,576,3,3,y,0,0,0,0,0,0,0,nothing,nothing,0,7,2006,wd,normal,132500,7,7,7
1333,20,rl,67,8877,pave,nothing,reg,lvl,allpub,inside,2,edwards,norm,norm,1fam,1story,4,6,1938,1958,gable,compshg,metalsd,metalsd,nothing,0,3,3,cblock,3,3,2,5,690,1,0,126,816,gasa,5,y,sbrkr,816,0,0,816,1,0,1,0,2,1,3,3,8,1,4,detchd,1958,1,1,288,2,2,y,0,0,0,0,0,0,0,nothing,nothing,0,5,2009,wd,normal,100000,3,5,5
1334,50,rm,60,7200,pave,nothing,reg,lvl,allpub,corner,3,idotrr,norm,norm,1fam,1.5fin,5,6,1938,1995,gable,compshg,wd sdng,wd sdng,nothing,0,3,3,cblock,3,3,1,1,0,1,0,803,803,gasa,5,y,sbrkr,803,557,0,1360,0,0,1,1,2,1,4,6,8,0,0,detchd,1951,1,1,297,3,3,y,0,65,190,0,0,0,0,mnprv,nothing,0,7,2006,wd,normal,125500,3,9,5
1335,160,rm,24,2368,pave,nothing,reg,lvl,allpub,inside,3,brdale,norm,norm,twnhse,2story,5,6,1970,1970,gable,compshg,hdboard,hdboard,nothing,312,3,3,cblock,3,3,1,2,765,1,0,0,765,gasa,3,y,sbrkr,765,600,0,1365,0,0,1,1,3,1,3,7,7,0,0,attchd,1970,1,2,440,3,3,y,0,36,0,0,0,0,0,nothing,nothing,0,5,2009,wd,normal,125000,7,7,7
1336,20,rl,80,9650,pave,nothing,reg,lvl,allpub,inside,3,nwames,norm,norm,1fam,1story,6,5,1977,1977,gable,compshg,plywood,plywood,brkface,360,3,3,cblock,4,3,1,5,686,1,0,664,1350,gasa,3,y,sbrkr,1334,0,0,1334,0,1,2,0,2,1,3,6,8,1,3,attchd,1977,2,2,630,3,3,y,0,16,0,0,0,0,0,nothing,nothing,0,4,2009,wd,normal,167900,7,7,7
1337,90,rl,87,9246,pave,nothing,ir1,lvl,allpub,inside,3,nwames,feedr,norm,duplex,1story,5,5,1973,1973,gable,compshg,plywood,plywood,brkface,564,3,3,cblock,3,3,1,1,0,1,0,1656,1656,gasa,3,y,sbrkr,1656,0,0,1656,0,0,2,0,4,2,3,8,8,0,0,detchd,1973,1,2,506,3,3,y,0,211,0,0,0,0,0,nothing,nothing,0,11,2008,wd,normal,135000,7,7,7
1338,30,rm,153,4118,pave,grvl,ir1,bnk,allpub,corner,2,oldtown,feedr,norm,1fam,1story,4,4,1941,1950,gable,compshg,wd sdng,wd sdng,nothing,0,3,3,cblock,3,3,1,1,0,1,0,693,693,grav,2,n,fusea,693,0,0,693,0,0,1,0,2,1,2,4,8,0,0,nothing,1941,0,0,0,0,0,n,0,20,0,0,0,0,0,nothing,nothing,0,3,2006,wd,normal,52500,4,5,4
1339,60,rl,95,13450,pave,nothing,ir1,lvl,allpub,corner,3,collgcr,norm,norm,1fam,2story,7,5,2002,2002,gable,compshg,vinylsd,vinylsd,nothing,0,4,3,pconc,4,3,1,6,700,1,0,216,916,gasa,5,y,sbrkr,920,941,0,1861,1,0,2,1,3,1,4,8,8,0,0,builtin,2002,2,2,492,3,3,y,146,91,0,0,0,0,0,nothing,nothing,0,6,2006,wd,normal,200000,10,10,10
1340,20,rl,120,9560,pave,nothing,ir1,lvl,allpub,corner,3,collgcr,norm,norm,1fam,1story,5,7,1972,1972,hip,compshg,metalsd,metalsd,nothing,0,3,4,cblock,3,3,2,3,360,1,0,504,864,gasa,5,y,sbrkr,864,0,0,864,0,0,1,0,3,1,3,5,8,0,0,attchd,1972,2,1,288,3,3,y,0,0,0,0,0,0,0,nothing,nothing,0,6,2006,wd,normal,128500,7,7,7
1341,20,rl,70,8294,pave,nothing,reg,lvl,allpub,inside,3,names,norm,norm,1fam,1story,4,5,1971,1971,gable,compshg,metalsd,metalsd,nothing,0,3,3,cblock,3,3,1,1,0,1,0,858,858,gasa,3,y,sbrkr,872,0,0,872,0,0,1,0,3,1,3,5,8,0,0,detchd,1974,1,4,480,3,3,y,0,0,0,0,0,0,0,gdwo,nothing,0,6,2007,wd,normal,123000,7,7,7
1342,20,rl,66,13695,pave,nothing,reg,lvl,allpub,inside,3,sawyerw,rrae,norm,1fam,1story,6,5,2003,2004,gable,compshg,vinylsd,vinylsd,nothing,0,3,3,pconc,4,3,1,6,814,1,0,300,1114,gasa,5,y,sbrkr,1114,0,0,1114,1,0,1,0,3,1,4,6,8,0,0,detchd,2004,1,2,576,3,3,y,0,78,0,0,0,0,0,nothing,nothing,0,7,2008,wd,normal,155000,10,10,10
1343,60,rl,0,9375,pave,nothing,reg,lvl,allpub,inside,3,collgcr,norm,norm,1fam,2story,8,5,2002,2002,gable,compshg,vinylsd,vinylsd,brkface,149,4,3,pconc,4,3,1,1,0,1,0,1284,1284,gasa,5,y,sbrkr,1284,885,0,2169,0,0,2,1,3,1,4,7,8,1,4,attchd,2002,2,2,647,3,3,y,192,87,0,0,0,0,0,nothing,nothing,0,8,2007,wd,normal,228500,10,10,10
1344,50,rl,57,7558,pave,nothing,reg,bnk,allpub,inside,3,crawfor,norm,norm,1fam,1.5fin,6,6,1928,1950,gable,compshg,brkface,stone,nothing,0,3,3,brktil,3,3,1,1,0,1,0,896,896,gasa,4,y,sbrkr,1172,741,0,1913,0,0,1,1,3,1,3,9,8,1,3,detchd,1929,1,2,342,2,2,y,0,0,0,0,0,0,0,nothing,nothing,0,3,2009,wd,normal,177000,2,5,2
1345,60,rl,85,11103,pave,nothing,ir1,lvl,allpub,corner,3,collgcr,norm,norm,1fam,2story,7,5,2006,2006,gable,compshg,vinylsd,vinylsd,nothing,0,4,3,pconc,4,3,1,1,0,1,0,728,728,gasa,5,y,sbrkr,728,728,0,1456,0,0,2,1,3,1,4,8,8,1,3,attchd,2006,3,2,440,3,3,y,0,0,0,0,0,0,0,nothing,nothing,0,7,2007,new,partial,155835,10,10,10
1346,30,rm,50,6000,pave,nothing,reg,lvl,allpub,inside,3,oldtown,norm,norm,1fam,1story,4,4,1920,1950,hip,compshg,metalsd,metalsd,nothing,0,3,3,pconc,3,3,1,5,250,1,0,710,960,gasa,4,y,fusea,960,0,0,960,0,0,1,0,2,1,2,5,8,0,0,detchd,1997,1,1,308,3,3,y,0,0,168,0,0,0,0,nothing,nothing,0,7,2007,wd,normal,108500,2,5,9
1347,20,rl,0,20781,pave,nothing,ir2,lvl,allpub,culdsac,3,nwames,posn,norm,1fam,1story,7,7,1968,2003,hip,compshg,brkface,hdboard,nothing,0,3,3,cblock,3,3,1,4,297,3,68,1203,1568,gasa,3,y,sbrkr,2156,0,0,2156,0,0,2,0,3,1,3,9,8,1,4,attchd,1968,2,2,508,4,3,y,0,80,0,290,0,0,0,nothing,nothing,0,6,2006,wd,normal,262500,6,10,6
1348,20,rl,93,15306,pave,nothing,ir1,hls,allpub,corner,3,timber,norm,norm,1fam,1story,8,5,2006,2007,gable,compshg,vinylsd,vinylsd,stone,100,4,3,pconc,5,3,4,6,80,1,0,1652,1732,gasa,5,y,sbrkr,1776,0,0,1776,1,0,2,0,3,1,4,7,8,1,4,attchd,2006,3,3,712,3,3,y,0,0,0,0,0,0,0,nothing,nothing,0,5,2007,new,partial,283463,10,10,10
1349,20,rl,0,16196,pave,nothing,ir3,low,allpub,inside,3,sawyerw,norm,norm,1fam,1story,7,5,1998,1998,gable,compshg,vinylsd,vinylsd,nothing,0,4,3,pconc,4,3,4,6,1443,1,0,39,1482,gasa,5,y,sbrkr,1494,0,0,1494,1,0,2,0,3,1,4,5,8,1,2,attchd,1998,2,2,514,3,3,y,402,25,0,0,0,0,0,nothing,nothing,0,8,2007,wd,normal,215000,9,9,9
1350,70,rm,50,5250,pave,pave,reg,lvl,allpub,inside,3,oldtown,norm,norm,1fam,2story,8,5,1872,1987,gable,compshg,metalsd,metalsd,nothing,0,3,4,brktil,3,2,1,2,259,1,0,425,684,othw,2,n,sbrkr,938,1215,205,2358,0,0,2,0,4,1,3,8,8,0,0,nothing,1872,0,0,0,0,0,y,0,54,20,0,0,0,0,nothing,nothing,0,12,2008,wd,normal,122000,1,8,1
1351,90,rl,91,11643,pave,nothing,reg,lvl,allpub,inside,3,names,artery,norm,duplex,2story,5,5,1969,1969,gable,compshg,metalsd,metalsd,brkface,368,3,3,cblock,3,3,1,2,500,1,0,748,1248,gasa,3,y,sbrkr,1338,1296,0,2634,1,1,2,2,6,2,3,12,8,0,0,detchd,1969,1,4,968,3,3,y,0,0,0,0,0,0,0,nothing,nothing,0,8,2009,wd,normal,200000,6,6,6
1352,60,rl,70,9247,pave,nothing,ir1,lvl,allpub,inside,3,names,norm,norm,1fam,2story,6,6,1962,1962,gable,compshg,hdboard,hdboard,brkface,318,3,3,cblock,3,3,1,3,319,1,0,539,858,gasa,5,y,sbrkr,858,858,0,1716,0,0,1,1,4,1,3,8,8,1,4,attchd,1962,3,2,490,3,3,y,0,84,0,0,120,0,0,nothing,nothing,0,3,2008,wd,normal,171000,6,6,6
1353,50,rm,50,6000,pave,nothing,reg,lvl,allpub,inside,3,brkside,norm,norm,1fam,1.5fin,6,9,1937,2000,gable,compshg,metalsd,metalsd,nothing,0,4,3,brktil,3,3,1,1,0,1,0,698,698,gasa,3,y,sbrkr,786,390,0,1176,0,0,1,0,2,1,3,4,8,0,0,detchd,1999,1,2,624,3,3,n,210,0,0,0,0,0,0,nothing,nothing,0,7,2009,wd,normal,134900,3,10,9
1354,50,rl,56,14720,pave,nothing,ir1,lvl,allpub,culdsac,3,noridge,norm,norm,1fam,1.5fin,8,5,1995,1996,hip,compshg,vinylsd,vinylsd,brkface,579,4,3,pconc,4,3,3,6,816,1,0,1217,2033,gasa,5,y,sbrkr,2053,1185,0,3238,1,0,2,1,4,1,4,9,8,1,5,attchd,1996,3,3,666,3,3,y,283,86,0,0,0,0,0,nothing,nothing,0,3,2010,wd,normal,410000,9,9,9
1355,60,rl,0,10316,pave,nothing,ir1,lvl,allpub,inside,3,collgcr,norm,norm,1fam,2story,7,5,2000,2000,gable,compshg,vinylsd,vinylsd,nothing,0,4,3,pconc,4,3,1,6,735,1,0,257,992,gasa,5,y,sbrkr,992,873,0,1865,1,0,2,1,3,1,4,7,8,1,3,attchd,2000,2,3,839,3,3,y,0,184,0,0,0,0,0,nothing,nothing,0,6,2008,wd,normal,235000,10,10,10
1356,80,rl,102,10192,pave,nothing,ir1,lvl,allpub,inside,3,nwames,norm,norm,1fam,slvl,7,6,1968,1992,gable,compshg,metalsd,metalsd,brkface,143,3,3,cblock,3,3,1,1,0,1,0,570,570,gasa,4,y,sbrkr,1222,698,0,1920,0,0,3,0,4,1,4,8,8,1,3,attchd,1968,2,2,487,3,3,y,0,98,0,0,0,0,0,gdprv,nothing,0,9,2006,wd,normal,170000,6,9,6
1357,20,rl,0,9477,pave,nothing,reg,lvl,allpub,corner,3,names,norm,norm,1fam,1story,5,5,1966,1966,gable,compshg,hdboard,hdboard,brkface,65,3,3,cblock,3,3,1,3,340,1,0,524,864,gasa,3,y,sbrkr,892,0,0,892,0,0,1,0,3,1,3,5,8,0,0,attchd,1966,2,1,264,3,3,y,0,0,0,0,0,0,0,gdwo,nothing,0,10,2008,wd,normal,110000,6,6,6
1358,20,rl,0,12537,pave,nothing,ir1,lvl,allpub,culdsac,3,names,norm,norm,1fam,1story,5,6,1971,2008,gable,compshg,vinylsd,vinylsd,nothing,0,3,3,cblock,3,3,1,6,734,1,0,344,1078,gasa,5,y,sbrkr,1078,0,0,1078,1,0,1,1,3,1,3,6,8,1,2,attchd,1971,3,2,500,3,3,y,0,0,0,0,0,0,0,nothing,nothing,0,4,2010,wd,normal,149900,7,10,7
1359,160,fv,0,2117,pave,nothing,reg,lvl,allpub,inside,3,somerst,norm,norm,twnhs,2story,6,5,2000,2000,gable,compshg,metalsd,metalsd,brkface,216,4,3,pconc,4,3,1,6,378,1,0,378,756,gasa,5,y,sbrkr,769,804,0,1573,0,0,2,1,3,1,4,5,8,0,0,detchd,2000,1,2,440,3,3,y,0,32,0,0,0,0,0,nothing,nothing,0,6,2010,wd,normal,177500,10,10,10
1360,20,rl,129,16737,pave,nothing,reg,lvl,allpub,fr3,3,nridght,norm,norm,1fam,1story,9,5,2004,2005,hip,compshg,vinylsd,vinylsd,brkface,66,4,3,pconc,5,3,3,6,1447,1,0,533,1980,gasa,5,y,sbrkr,1980,0,0,1980,1,0,2,0,3,1,5,8,8,1,4,attchd,2004,3,3,770,3,3,y,194,45,0,0,0,0,0,nothing,nothing,0,9,2006,wd,normal,315000,10,10,10
1361,70,rl,51,9842,pave,nothing,reg,lvl,allpub,inside,3,swisu,feedr,norm,1fam,2story,5,6,1921,1998,gable,compshg,metalsd,wd sdng,nothing,0,3,3,brktil,3,2,1,1,0,1,0,612,612,gasa,5,y,sbrkr,990,1611,0,2601,0,0,3,1,4,1,3,8,8,0,0,builtin,1998,2,2,621,3,3,y,183,0,301,0,0,0,0,nothing,nothing,0,5,2008,wd,normal,189000,2,9,9
1362,20,rl,124,16158,pave,nothing,ir1,low,allpub,inside,2,stonebr,norm,norm,1fam,1story,7,5,2005,2005,hip,compshg,vinylsd,vinylsd,stone,16,4,3,pconc,5,3,3,5,1274,1,0,256,1530,gasa,5,y,sbrkr,1530,0,0,1530,1,0,2,0,3,1,4,7,8,1,4,attchd,2005,3,2,430,3,3,y,168,36,0,0,0,0,0,nothing,nothing,0,6,2009,wd,normal,260000,10,10,10
1363,50,rl,0,12513,pave,nothing,ir1,lvl,allpub,fr2,3,names,feedr,norm,1fam,1.5fin,4,4,1920,2007,gable,compshg,vinylsd,vinylsd,nothing,0,3,4,brktil,3,2,1,1,0,1,0,715,715,gasa,4,y,sbrkr,1281,457,0,1738,0,0,2,0,4,1,3,7,8,1,4,attchd,1920,1,1,368,3,3,y,55,0,0,0,0,0,0,nothing,nothing,0,6,2009,wd,normal,104900,2,10,2
1364,60,rl,73,8499,pave,nothing,ir1,lvl,allpub,inside,3,gilbert,norm,norm,1fam,2story,6,5,2006,2007,gable,compshg,vinylsd,vinylsd,nothing,0,3,3,pconc,4,3,1,1,0,1,0,616,616,gasa,5,y,sbrkr,616,796,0,1412,0,0,2,1,3,1,4,6,8,1,4,builtin,2007,3,2,432,3,3,y,0,36,0,0,0,0,0,nothing,nothing,0,3,2007,new,partial,156932,10,10,10
1365,160,fv,30,3180,pave,pave,reg,lvl,allpub,inside,3,somerst,norm,norm,twnhse,2story,7,5,2005,2005,gable,compshg,metalsd,metalsd,nothing,0,4,3,pconc,4,3,1,1,0,1,0,600,600,gasa,5,y,sbrkr,520,600,80,1200,0,0,2,1,2,1,4,4,8,0,0,detchd,2005,2,2,480,3,3,y,0,166,0,0,0,0,0,nothing,nothing,0,4,2006,wd,abnorml,144152,10,10,10
1366,60,fv,0,7500,pave,nothing,reg,lvl,allpub,inside,3,somerst,norm,norm,1fam,2story,7,5,2000,2000,gable,compshg,vinylsd,vinylsd,nothing,0,4,3,pconc,4,3,1,6,533,1,0,281,814,gasa,5,y,sbrkr,814,860,0,1674,1,0,2,1,3,1,4,7,8,0,0,attchd,2000,2,2,663,3,3,y,0,96,0,0,0,0,0,nothing,nothing,0,1,2010,wd,normal,216000,10,10,10
1367,60,rl,68,9179,pave,nothing,ir1,lvl,allpub,inside,3,collgcr,norm,norm,1fam,2story,7,5,1999,1999,gable,compshg,vinylsd,vinylsd,brkface,158,4,3,pconc,4,3,1,6,633,1,0,240,873,gasa,5,y,sbrkr,882,908,0,1790,1,0,2,1,3,1,4,7,8,0,0,attchd,1999,2,2,588,3,3,y,0,88,0,0,0,0,0,nothing,nothing,0,6,2008,wd,abnorml,193000,9,9,9
1368,160,rm,41,2665,pave,nothing,reg,lvl,allpub,inside,3,meadowv,norm,norm,twnhse,2story,5,6,1977,1977,gable,compshg,cemntbd,cmentbd,nothing,0,3,3,pconc,3,3,1,5,548,3,173,36,757,gasa,5,y,sbrkr,925,550,0,1475,0,0,2,0,4,1,3,6,8,1,3,attchd,1977,2,1,336,3,3,y,104,26,0,0,0,0,0,nothing,nothing,0,7,2006,wd,normal,127000,7,7,7
1369,120,rm,0,4435,pave,nothing,reg,lvl,allpub,inside,3,collgcr,norm,norm,twnhse,1story,6,5,2003,2004,gable,compshg,vinylsd,vinylsd,brkface,170,4,3,pconc,4,3,3,6,685,1,0,163,848,gasa,5,y,sbrkr,848,0,0,848,1,0,1,0,1,1,4,4,8,0,0,attchd,2003,3,2,420,3,3,y,140,0,0,0,0,0,0,nothing,nothing,0,6,2009,wd,normal,144000,10,10,10
1370,20,rl,48,10635,pave,nothing,ir2,lvl,allpub,fr2,3,collgcr,norm,norm,1fam,1story,8,5,2003,2003,hip,compshg,vinylsd,vinylsd,brkface,171,4,3,pconc,4,3,3,4,370,6,972,315,1657,gasa,5,y,sbrkr,1668,0,0,1668,1,0,2,0,3,1,4,8,8,1,3,attchd,2003,3,2,502,3,3,y,0,262,0,0,0,0,0,nothing,nothing,0,5,2010,wd,normal,232000,10,10,10
1371,50,rl,90,5400,pave,nothing,reg,lvl,allpub,corner,3,oldtown,artery,norm,1fam,1.5fin,4,6,1920,1950,gable,compshg,cblock,cblock,nothing,0,2,3,pconc,3,3,1,5,315,3,105,420,840,gasa,5,y,sbrkr,840,534,0,1374,0,0,1,0,2,1,3,6,8,0,0,detchd,1967,3,1,338,3,3,y,0,0,198,0,0,0,0,nothing,nothing,0,10,2009,wd,normal,105000,2,5,6
1372,80,rl,80,9600,pave,nothing,reg,lvl,allpub,inside,3,names,norm,norm,1fam,slvl,6,6,1955,1996,hip,compshg,asbshng,asbshng,nothing,0,3,3,cblock,3,3,3,4,831,1,0,161,992,gasa,4,y,sbrkr,1661,0,0,1661,1,0,1,0,3,1,4,8,8,1,3,builtin,1955,2,1,377,3,3,y,0,28,0,0,178,0,0,mnprv,nothing,0,10,2008,wd,normal,165500,5,9,5
1373,60,rl,75,9750,pave,nothing,reg,lvl,allpub,corner,3,collgcr,norm,norm,1fam,2story,7,6,1998,1998,gable,compshg,vinylsd,vinylsd,nothing,0,3,3,pconc,4,3,3,6,975,1,0,133,1108,gasa,5,y,sbrkr,1108,989,0,2097,1,0,2,1,3,1,4,8,8,1,3,detchd,1998,2,2,583,3,3,y,253,170,0,0,0,0,0,nothing,nothing,0,6,2006,wd,normal,274300,9,9,9
1374,20,rl,0,11400,pave,nothing,reg,lvl,allpub,inside,3,noridge,norm,norm,1fam,1story,10,5,2001,2002,hip,compshg,vinylsd,vinylsd,brkface,705,5,3,pconc,5,3,4,6,1282,1,0,1351,2633,gasa,5,y,sbrkr,2633,0,0,2633,1,0,2,1,2,1,5,8,8,2,4,attchd,2001,2,3,804,3,3,y,314,140,0,0,0,0,0,nothing,nothing,0,3,2007,wd,normal,466500,10,10,10
1375,60,fv,85,10625,pave,nothing,reg,lvl,allpub,inside,3,somerst,norm,norm,1fam,2story,7,5,2005,2005,gable,compshg,cemntbd,cmentbd,nothing,0,4,3,pconc,4,3,1,1,0,1,0,1026,1026,gasa,5,y,sbrkr,1026,932,0,1958,0,0,2,1,3,1,4,9,8,1,4,attchd,2005,3,3,936,3,3,y,154,210,0,0,0,0,0,nothing,nothing,0,7,2008,wd,normal,250000,10,10,10
1376,20,rl,89,10991,pave,nothing,ir1,hls,allpub,inside,3,timber,norm,norm,1fam,1story,8,5,2007,2007,gable,compshg,vinylsd,vinylsd,brkface,80,4,3,pconc,4,3,4,1,0,1,0,1571,1571,gasa,5,y,sbrkr,1571,0,0,1571,0,0,2,0,3,1,4,7,8,1,4,attchd,2007,3,3,722,3,3,y,100,36,0,0,0,0,0,nothing,nothing,0,12,2007,new,partial,239000,10,10,10
1377,30,rl,52,6292,pave,nothing,reg,bnk,allpub,inside,3,swisu,norm,norm,1fam,1story,6,5,1930,1950,gable,compshg,wd sdng,wd sdng,nothing,0,3,3,brktil,4,3,2,3,384,1,0,384,768,gasa,3,n,sbrkr,790,0,0,790,0,0,1,0,2,1,3,4,8,0,0,detchd,1925,1,1,160,2,3,y,0,141,0,0,0,0,0,nothing,nothing,0,4,2008,wd,normal,91000,3,5,2
1378,50,rl,60,10998,pave,grvl,reg,lvl,allpub,inside,3,edwards,norm,norm,1fam,1.5fin,5,5,1941,1960,gable,compshg,wd sdng,wd sdng,nothing,0,3,3,cblock,3,3,1,2,408,4,420,156,984,gasa,5,y,sbrkr,984,620,0,1604,0,0,2,0,3,1,3,6,6,0,0,detchd,1977,1,2,660,3,3,y,0,68,0,0,0,0,0,nothing,nothing,0,7,2009,wd,normal,117000,4,6,7
1379,160,rm,21,1953,pave,nothing,reg,lvl,allpub,inside,3,brdale,norm,norm,twnhs,2story,6,5,1973,1973,gable,compshg,hdboard,hdboard,brkface,408,3,3,cblock,3,2,1,4,309,1,0,174,483,gasa,3,y,sbrkr,483,504,0,987,0,0,1,1,2,1,3,5,8,0,0,detchd,1973,1,1,264,3,3,y,72,0,0,0,0,0,0,nothing,nothing,0,6,2006,wd,normal,83000,7,7,7
1380,80,rl,73,9735,pave,nothing,reg,lvl,allpub,inside,3,timber,norm,norm,1fam,slvl,5,5,2006,2007,gable,compshg,vinylsd,vinylsd,nothing,0,3,3,pconc,4,3,1,1,0,1,0,384,384,gasa,4,y,sbrkr,754,640,0,1394,0,0,2,1,3,1,4,7,8,0,0,builtin,2007,3,2,400,3,3,y,100,0,0,0,0,0,0,nothing,nothing,0,5,2008,wd,normal,167500,10,10,10
1381,30,rl,45,8212,pave,grvl,reg,lvl,allpub,inside,3,edwards,norm,norm,1fam,1story,3,3,1914,1950,gable,compshg,stucco,stucco,nothing,0,3,2,brktil,3,2,1,3,203,1,0,661,864,gasa,3,n,fusef,864,0,0,864,1,0,1,0,2,1,3,5,8,0,0,detchd,1938,1,1,200,3,2,y,0,0,96,0,0,0,0,nothing,nothing,0,6,2010,wd,normal,58500,1,5,3
1382,20,rl,0,12925,pave,nothing,ir1,lvl,allpub,corner,3,names,norm,norm,1fam,1story,6,7,1970,1970,gable,compshg,brkface,plywood,nothing,0,3,3,cblock,3,3,2,4,865,1,0,340,1205,gasa,5,y,sbrkr,2117,0,0,2117,0,0,2,1,4,1,3,7,8,2,4,attchd,1970,3,2,550,3,3,y,0,42,0,0,0,0,0,nothing,nothing,0,5,2008,wd,normal,237500,7,7,7
1383,70,rm,60,7200,pave,nothing,reg,lvl,allpub,corner,3,oldtown,norm,norm,1fam,2story,7,7,1920,1950,hip,compshg,wd sdng,wd sdng,nothing,0,3,3,brktil,2,3,1,1,0,1,0,596,596,gasa,5,y,sbrkr,998,764,0,1762,1,0,1,1,4,1,4,8,8,0,0,detchd,1989,1,2,576,3,3,n,36,0,221,0,0,0,0,nothing,nothing,0,10,2006,wd,normal,157000,2,5,8
1384,30,rl,0,25339,pave,nothing,reg,lvl,allpub,inside,3,sawyer,norm,norm,1fam,1story,5,7,1918,2007,gable,compshg,wd sdng,wd sdng,nothing,0,3,4,brktil,3,3,1,1,0,1,0,816,816,gasa,5,y,sbrkr,1416,0,0,1416,0,0,2,0,3,1,4,7,8,0,0,attchd,2007,1,2,576,3,3,n,0,0,112,0,0,0,0,nothing,nothing,0,8,2007,wd,normal,112000,1,10,10
1385,50,rl,60,9060,pave,nothing,reg,lvl,allpub,inside,3,edwards,norm,norm,1fam,1.5fin,6,5,1939,1950,gable,compshg,wdshing,wd shng,nothing,0,3,3,brktil,3,3,2,3,204,1,0,356,560,gasa,3,y,sbrkr,698,560,0,1258,0,0,1,0,2,1,3,6,8,0,0,detchd,1939,1,1,280,3,3,p,0,0,0,0,0,0,0,mnprv,nothing,0,10,2009,wd,normal,105000,3,5,3
1386,50,rm,40,5436,pave,nothing,reg,lvl,allpub,inside,3,idotrr,norm,norm,1fam,1.5fin,4,8,1922,2007,gable,compshg,vinylsd,vinylsd,nothing,0,3,4,brktil,3,3,1,4,735,1,0,61,796,gasa,4,y,sbrkr,796,358,0,1154,1,0,1,0,3,1,4,7,8,0,0,detchd,1922,1,1,240,3,3,n,0,96,0,0,0,0,0,mnprv,nothing,0,5,2010,wd,normal,125500,2,10,2
